#
# COVID-19 Country file (official WHO count)
# Country = Peru
# Latitude = -12.0
# Population = 33312.178
# Territory = 1285216.0
# LEB = 76.7
# DPA = 181000
# DPA65 = 108600
# GDP = 6853.0
# GDP_PPP = 14372.0
# COVID-19 Mortality = 5646.6
# First_Case = 2020_03_07
# Last_Case = 2021_06_13
# First_Death = 2020_03_21
# Last_Death = 2021_06_13
# Status as of 2021_06_13 = Community transmission
# Vaccine type = Sinopharm/Beijing
# Vaccine start = 2021_02_09
#
Date	Conf_Cases	Conf_Deaths	Daily_Cases	Daily_Deaths
2020_03_07	       1	       0	       1	       0
2020_03_08	       6	       0	       5	       0
2020_03_09	       6	       0	       0	       0
2020_03_10	       9	       0	       3	       0
2020_03_11	      11	       0	       2	       0
2020_03_12	      17	       0	       6	       0
2020_03_13	      22	       0	       5	       0
2020_03_14	      28	       0	       6	       0
2020_03_15	      43	       0	      15	       0
2020_03_16	      71	       0	      28	       0
2020_03_17	      86	       0	      15	       0
2020_03_18	      86	       0	       0	       0
2020_03_19	     145	       0	      59	       0
2020_03_20	     234	       0	      89	       0
2020_03_21	     234	       2	       0	       2
2020_03_22	     318	       2	      84	       0
2020_03_23	     318	       2	       0	       0
2020_03_24	     395	       2	      77	       0
2020_03_25	     416	       5	      21	       3
2020_03_26	     480	       9	      64	       4
2020_03_27	     580	       9	     100	       0
2020_03_28	     580	       9	       0	       0
2020_03_29	     635	      11	      55	       2
2020_03_30	     671	      11	      36	       0
2020_03_31	     852	      11	     181	       0
2020_04_01	    1065	      24	     213	      13
2020_04_02	    1323	      24	     258	       0
2020_04_03	    1323	      41	       0	      17
2020_04_04	    1414	      51	      91	      10
2020_04_05	    1595	      61	     181	      10
2020_04_06	    1746	      73	     151	      12
2020_04_07	    2281	      83	     535	      10
2020_04_08	    2561	      92	     280	       9
2020_04_09	    2954	     107	     393	      15
2020_04_10	    4342	     121	    1388	      14
2020_04_11	    5256	     138	     914	      17
2020_04_12	    5897	     169	     641	      31
2020_04_13	    6848	     181	     951	      12
2020_04_14	    7519	     193	     671	      12
2020_04_15	    7519	     193	       0	       0
2020_04_16	   10303	     230	    2784	      37
2020_04_17	   11475	     254	    1172	      24
