#
# Agassiz & Renland
# 67	Agassiz & Renland	Ice Core d18O, borehole temp.	±30% uncertainty	71.3/ 81.0	26.7 / -71	1730 & 2350	20	Annual*	Vinther et al., 2009 (63)
#
# To provide correlation points, data extended to 16000 yb1950 by using:
# ftp://ftp.ncdc.noaa.gov/pub/data/paleo/icecore/greenland/vinther2008renland-agassiz.txt
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
2310	-27.14	-10.0000	1.01	-10.00	0.20
3610	-26.76	10.0000	1.56	10.00	0.20
4705	-26.94	30.0000	1.16	30.00	0.60
5605	-27.86	50.0000	0.18	50.00	1.00
6470	-27.63	70.0000	-0.02	70.00	1.40
7255	-27.23	90.0000	-0.46	90.00	1.80
7985	-27.74	110.0000	-0.51	110.00	2.20
8660	-27.77	130.0000	-0.35	130.00	2.60
9285	-27.49	150.0000	-0.01	150.00	3.00
9865	-27.38	170.0000	0.29	170.00	3.40
10450	-27.47	190.0000	0.20	190.00	3.80
11125	-27.74	210.0000	-0.81	210.00	4.20
11715	-27.65	230.0000	-0.89	230.00	4.60
12225	-27.97	250.0000	-1.31	250.00	5.00
12720	-27.07	270.0000	-0.34	270.00	5.40
13135	-27.26	290.0000	0.00	290.00	5.80
13635	-27.35	310.0000	-0.46	310.00	6.20
14020	-27.63	330.0000	-0.15	330.00	6.60
14425	-27.56	350.0000	-0.44	350.00	7.00
14840	-27.34	370.0000	0.23	370.00	7.40
15190	-27.61	390.0000	-0.73	390.00	7.80
15552.5	-27.13	410.0000	0.18	410.00	8.20
15907.5	-27.01	430.0000	0.15	430.00	8.60
16252.5	-27.5	450.0000	-1.03	450.00	9.00
16607.5	-27.32	470.0000	-0.10	470.00	9.40
16907.5	-27.48	490.0000	-0.07	490.00	9.80
17215	-26.73	510.0000	0.98	510.00	10.20
17457.5	-27.58	530.0000	-0.12	530.00	10.60
17715	-26.71	550.0000	0.55	550.00	11.00
17935	-26.72	570.0000	0.70	570.00	11.40
18192.5	-27.6	590.0000	-0.18	590.00	11.80
18447.5	-27.63	610.0000	-0.53	610.00	12.20
18680	-27	630.0000	0.15	630.00	12.60
18897.5	-27.17	650.0000	0.71	650.00	13.00
19137.5	-27.71	670.0000	-0.27	670.00	13.40
19397.5	-27.46	690.0000	-0.43	690.00	13.80
19577.5	-27.78	710.0000	-0.54	710.00	14.20
19747.5	-27.32	730.0000	0.29	730.00	14.60
19912.5	-27	750.0000	0.71	750.00	15.00
20115	-27.5	770.0000	0.21	770.00	15.40
20272.6	-26.55	790.0000	0.69	790.00	15.80
20430	-27.21	810.0000	0.49	810.00	16.20
20584.2	-27.46	830.0000	0.98	830.00	16.60
20735.2	-27.11	850.0000	-0.52	850.00	17.00
20883.2	-27.41	870.0000	-0.32	870.00	17.40
21028.2	-27.76	890.0000	-0.33	890.00	17.80
21170.3	-27.35	910.0000	-0.01	910.00	18.20
21309.6	-27.42	930.0000	0.48	930.00	18.60
21446.2	-27.15	950.0000	-0.25	950.00	19.00
21580.2	-27.16	970.0000	0.47	970.00	19.40
21711.5	-26.81	990.0000	1.03	990.00	19.80
21840.5	-27.29	1010.0000	0.59	1010.00	20.20
21966.7	-27.16	1030.0000	0.93	1030.00	20.60
22088.2	-27.39	1050.0000	0.00	1050.00	21.00
22202	-26.92	1070.0000	0.66	1070.00	21.40
22307	-27.07	1090.0000	1.40	1090.00	21.80
22409.3	-27.03	1110.0000	1.24	1110.00	22.20
22509.9	-26.9	1130.0000	0.35	1130.00	22.60
22608.9	-27.52	1150.0000	0.81	1150.00	23.00
22706	-27.88	1170.0000	-0.03	1170.00	23.40
22801.3	-26.51	1190.0000	0.04	1190.00	23.80
22894.7	-26.96	1210.0000	1.46	1210.00	24.20
22986.2	-27.2	1230.0000	0.18	1230.00	24.60
23075.6	-27.42	1250.0000	0.38	1250.00	25.00
23162.9	-27.67	1270.0000	0.78	1270.00	25.40
23248	-27.28	1290.0000	0.82	1290.00	25.80
23331	-27.52	1310.0000	0.29	1310.00	26.20
23411.6	-27.07	1330.0000	-0.14	1330.00	26.60
23489.9	-27.29	1350.0000	0.21	1350.00	27.00
23565.8	-27.46	1370.0000	0.41	1370.00	27.40
23639.2	-27.02	1390.0000	0.08	1390.00	27.80
23710.1	-26.89	1410.0000	0.45	1410.00	28.20
23778.5	-27.27	1430.0000	0.51	1430.00	28.60
23845.1	-26.97	1450.0000	0.36	1450.00	29.00
23910.1	-27.2	1470.0000	0.73	1470.00	29.40
23973.6	-27.86	1490.0000	-0.14	1490.00	29.80
24035.5	-26.97	1510.0000	0.72	1510.00	30.20
24096	-26.71	1530.0000	1.27	1530.00	30.60
24155	-26.45	1550.0000	1.67	1550.00	31.00
24212.7	-27.11	1570.0000	1.02	1570.00	31.40
24269	-27.26	1590.0000	0.78	1590.00	31.80
24323.9	-27.26	1610.0000	0.85	1610.00	32.20
24377.6	-26.86	1630.0000	0.83	1630.00	32.60
24430.1	-27.73	1650.0000	1.19	1650.00	33.00
24481.4	-26.79	1670.0000	0.32	1670.00	33.40
24531.5	-27.59	1690.0000	0.82	1690.00	33.80
24580.5	-27.33	1710.0000	0.67	1710.00	34.20
24628.4	-27.62	1730.0000	0.55	1730.00	34.60
24675.3	-27.5	1750.0000	0.33	1750.00	35.00
24721.2	-27.43	1770.0000	0.49	1770.00	35.40
24765.9	-26.89	1790.0000	0.70	1790.00	35.80
24809.3	-27.25	1810.0000	0.59	1810.00	36.20
24851.3	-26.53	1830.0000	0.93	1830.00	36.60
24892.1	-27.33	1850.0000	0.55	1850.00	37.00
24931.9	-27.73	1870.0000	0.48	1870.00	37.40
24970.6	-26.81	1890.0000	0.66	1890.00	37.80
25008.4	-27.08	1910.0000	0.14	1910.00	38.20
25045.5	-27.21	1930.0000	-0.37	1930.00	38.60
25081.8	-26.96	1950.0000	0.09	1950.00	39.00
25117.6	-27.16	1970.0000	0.75	1970.00	39.40
25153	-26.1	1990.0000	2.18	1990.00	39.80
25187.9	-26.98	2010.0000	1.03	2010.00	40.20
25222.2	-27.7	2030.0000	0.80	2030.00	40.60
25255.8	-26.96	2050.0000	1.15	2050.00	41.00
25288.7	-27.09	2070.0000	0.74	2070.00	41.40
25321	-27.37	2090.0000	0.42	2090.00	41.80
25352.7	-26.73	2110.0000	1.09	2110.00	42.20
25383.9	-27.14	2130.0000	0.94	2130.00	42.60
25414.5	-27.45	2150.0000	0.05	2150.00	43.00
25444.7	-27.59	2170.0000	0.17	2170.00	43.40
25474.4	-27.45	2190.0000	0.08	2190.00	43.80
25503.7	-26.85	2210.0000	0.35	2210.00	44.20
25533	-27.27	2230.0000	0.04	2230.00	44.60
25562.4	-26.97	2250.0000	0.30	2250.00	45.00
25591.8	-26.95	2270.0000	0.10	2270.00	45.40
25621.1	-27.89	2290.0000	-0.06	2290.00	45.80
25650.3	-27.56	2310.0000	1.14	2310.00	46.20
25679.4	-27.34	2330.0000	0.81	2330.00	46.60
25708.3	-27.4	2350.0000	1.29	2350.00	47.00
25737.1	-26.85	2370.0000	0.72	2370.00	47.40
25765.5	-27.32	2390.0000	1.50	2390.00	47.80
25793.7	-27.16	2410.0000	0.96	2410.00	48.20
25821.6	-27.77	2430.0000	0.98	2430.00	48.60
25849.1	-27.62	2450.0000	0.06	2450.00	49.00
25876.2	-26.65	2470.0000	0.69	2470.00	49.40
25902.8	-26.79	2490.0000	1.61	2490.00	49.80
25929	-26.74	2510.0000	1.37	2510.00	50.20
25954.6	-26.92	2530.0000	1.32	2530.00	50.60
25979.7	-27.09	2550.0000	1.34	2550.00	51.00
26004.1	-27.49	2570.0000	0.61	2570.00	51.40
26028	-26.83	2590.0000	-0.37	2590.00	51.80
26051.1	-26.96	2610.0000	0.95	2610.00	52.20
26073.5	-26.76	2630.0000	0.24	2630.00	52.60
26095.1	-26.75	2650.0000	0.71	2650.00	53.00
26115.9	-27.6	2670.0000	0.20	2670.00	53.40
26135.9	-27.34	2690.0000	0.46	2690.00	53.80
26155	-27.25	2710.0000	1.68	2710.00	54.20
26173.4	-26.84	2730.0000	1.65	2730.00	54.60
26191.1	-27.03	2750.0000	0.81	2750.00	55.00
26208.3	-27.13	2770.0000	0.54	2770.00	55.40
26224.8	-26.7	2790.0000	0.82	2790.00	55.80
26241	-27.33	2810.0000	0.75	2810.00	56.20
26256.7	-27.02	2830.0000	1.07	2830.00	56.60
26272.2	-26.88	2850.0000	1.24	2850.00	57.00
26287.4	-27.18	2870.0000	1.45	2870.00	57.40
26302.5	-27.24	2890.0000	1.18	2890.00	57.80
26317.5	-26.77	2910.0000	0.63	2910.00	58.20
26332.5	-26.36	2930.0000	2.75	2930.00	58.60
26347.6	-27.04	2950.0000	0.98	2950.00	59.00
26362.8	-26.91	2970.0000	1.33	2970.00	59.40
26378.3	-26.7	2990.0000	2.09	2990.00	59.80
26394.1	-27.15	3010.0000	0.54	3010.00	60.20
26410.3	-26.95	3030.0000	1.79	3030.00	60.60
26426.7	-27.12	3050.0000	0.83	3050.00	61.00
26443.3	-26.97	3070.0000	0.84	3070.00	61.40
26460.1	-26.86	3090.0000	0.78	3090.00	61.80
26477.1	-27.36	3110.0000	1.14	3110.00	62.20
26494.3	-26.37	3130.0000	1.83	3130.00	62.60
26511.6	-26.82	3150.0000	1.96	3150.00	63.00
26529	-27.17	3170.0000	1.45	3170.00	63.40
26546.5	-27.14	3190.0000	1.51	3190.00	63.80
26564.2	-27.02	3210.0000	1.10	3210.00	64.20
26581.9	-26.59	3230.0000	1.45	3230.00	64.60
26599.8	-27.13	3250.0000	1.78	3250.00	65.00
26617.7	-26.74	3270.0000	1.08	3270.00	65.40
26635.6	-26.81	3290.0000	1.33	3290.00	65.80
26653.6	-26.93	3310.0000	0.89	3310.00	66.20
26671.6	-27.28	3330.0000	1.34	3330.00	66.60
26689.7	-26.63	3350.0000	0.41	3350.00	67.00
26707.7	-26.91	3370.0000	1.57	3370.00	67.40
26725.8	-26.95	3390.0000	1.07	3390.00	67.80
26743.8	-26.87	3410.0000	1.73	3410.00	68.20
26761.8	-26.6	3430.0000	1.84	3430.00	68.60
26779.7	-26.89	3450.0000	1.20	3450.00	69.00
26797.6	-27.17	3470.0000	1.25	3470.00	69.40
26815.4	-26.61	3490.0000	1.28	3490.00	69.80
26833.1	-26.79	3510.0000	1.11	3510.00	70.20
26850.8	-27.22	3530.0000	1.33	3530.00	70.60
