#
# GeoB 7702-3
# 10	GeoB 7702-3	TEX86	Kim et al., 2008 (13)	31.7	34.1	-562	210	Summer	Castaneda et al., 2010 (14)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
5.00	0.6616	141.75	26.40	147.74	107.86
10.00	0.6622	283.50	26.43	286.55	70.53
15.00	0.6515	374.92	25.83	381.41	128.00
20.00	0.6604	466.34	26.33	473.86	157.78
25.00	0.6635	557.77	26.51	565.83	176.20
30.00	0.6607	649.19	26.35	657.49	186.84
34.00	0.6474	722.33	25.60	730.65	190.72
40.00	0.6693	832.03	26.84	840.12	189.42
45.00	0.6455	923.45	25.50	931.11	181.72
50.00	0.6570	1014.88	26.15	1021.86	167.18
55.00	0.6651	1106.30	26.60	1112.29	143.79
60.00	0.6709	1197.72	26.93	1202.19	105.89
65.00	0.6590	1299.47	26.26	1302.20	59.02
70.00	0.6615	1494.21	26.40	1500.93	161.72
75.00	0.6723	1688.94	27.00	1697.28	204.55
80.00	0.6788	1883.67	27.37	1892.78	224.82
85.00	0.6715	2078.41	26.96	2087.64	228.55
90.00	0.6626	2273.14	26.46	2281.90	216.56
95.00	0.6663	2467.87	26.67	2475.40	185.69
100.00	0.6669	2662.61	26.70	2667.44	121.88
105.00	0.6716	2804.90	26.96	2809.05	109.88
110.00	0.6636	2912.23	26.51	2917.90	142.15
115.00	0.6666	3019.57	26.68	3025.89	153.90
120.00	0.6612	3126.90	26.38	3133.30	150.40
123.00	0.6444	3191.30	25.43	3197.47	140.80
130.00	0.6740	3341.57	27.10	3345.88	84.69
135.00	0.6562	3499.54	26.10	3491.30	122.40
139.00	0.6657	3652.92	26.63	3627.62	175.37
145.00	0.6527	3883.00	25.90	3830.95	225.82
150.00	0.6425	4074.73	25.33	3999.88	254.32
155.00	0.6427	4266.46	25.34	4168.50	274.69
160.00	0.6406	4458.19	25.22	4336.89	288.65
165.00	0.6387	4649.92	25.11	4505.08	297.11
169.00	0.6365	4803.31	24.99	4639.50	300.24
175.00	0.6485	5033.38	25.66	4840.91	299.10
180.00	0.6291	5225.12	24.57	5008.56	292.73
185.00	0.6359	5416.85	24.96	5176.01	281.12
190.00	0.6473	5608.58	25.60	5343.24	263.57
195.00	0.6436	5800.31	25.39	5510.20	238.80
200.00	0.6373	5992.04	25.03	5676.79	204.27
206.00	0.6309	6222.12	24.67	5875.79	140.28
212.00	0.6334	6493.65	24.82	6151.19	142.02
216.00	0.6251	6729.96	24.35	6435.92	220.13
221.00	0.6361	7025.35	24.97	6789.77	266.67
225.00	0.6696	7261.65	26.85	7071.95	280.82
229.50	0.6837	7527.50	27.65	7388.62	276.34
235.00	0.6490	7881.96	25.69	7774.46	239.48
240.00	0.6749	8147.81	27.15	8123.28	156.25
245.00	0.6690	8554.29	26.82	8559.28	178.55
250.00	0.6864	9123.64	27.80	9079.89	237.95
256.50	0.6166	9744.74	23.87	9747.91	137.99
260.00	0.6155	10043.32	23.81	10050.71	200.94
265.00	0.5905	10454.68	22.40	10464.34	259.08
270.00	0.5685	10866.05	21.17	10875.61	267.64
275.00	0.5382	11277.41	19.47	11284.70	231.41
280.00	0.5252	11684.48	18.74	11692.30	179.25
286.00	0.5182	12152.39	18.34	12190.97	279.39
290.00	0.5276	12464.32	18.87	12521.34	308.83
296.00	0.5597	12932.23	20.67	13015.43	319.73
300.00	0.5684	13244.16	21.17	13343.93	306.95
305.00	0.5362	13634.08	19.36	13753.29	265.02
310.00	0.5634	14024.00	20.88	14157.11	176.36
314.50	0.5857	14253.35	22.13	14426.47	239.33
321.00	0.5177	14584.64	18.32	14809.13	291.13
