#
# GeoB 10038-4
# 45	GeoB 10038-4	Mg/Ca (G.ruber)	Anand et al., 2003 (8)	-5.9	103.3	-1819	530	Annual	Mohtadi et al., 2010 (43)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0.00	4.7800	0.00	27.84	0.00	0.00
3.00	4.3350	440.00	26.76	283.22	71.18
8.00	4.3480	912.35	26.79	763.92	271.45
13.00	4.5340	1384.71	27.26	1247.15	365.43
18.00	4.3870	1857.06	26.89	1730.85	429.90
23.00	4.3340	2329.41	26.76	2214.83	477.00
28.00	4.0730	2801.76	26.07	2699.00	511.56
33.00	4.1680	3274.12	26.32	3183.33	536.00
38.00	4.0480	3746.47	26.00	3667.80	551.68
43.00	4.2764	4218.82	26.61	4152.39	559.34
48.00	3.8371	4691.18	25.40	4637.10	559.30
53.00	4.2180	5163.53	26.46	5121.93	551.56
63.00	4.0550	6108.24	26.02	6091.96	511.23
68.00	3.9900	6580.59	25.84	6577.21	476.53
73.00	3.9080	7052.94	25.61	7062.65	429.24
78.00	3.8998	7525.29	25.58	7548.36	364.47
83.00	4.2500	7997.65	26.54	8034.55	269.85
88.00	4.0190	8470.00	25.92	8523.27	62.60
93.00	3.9630	9084.55	25.76	9112.40	292.70
98.00	3.8350	9699.09	25.40	9704.50	389.19
103.00	4.0290	10313.64	25.95	10297.20	449.18
108.00	3.9080	10928.18	25.61	10890.27	486.48
113.00	3.9330	11542.73	25.68	11483.64	506.19
118.00	4.1600	12157.27	26.30	12077.27	510.40
123.00	3.9600	12771.82	25.75	12671.17	499.58
128.00	3.8530	13386.36	25.45	13265.36	472.75
138.00	3.7200	14615.45	25.06	14455.10	355.59
143.00	3.8950	15230.00	25.57	15053.23	239.68
