#
# NP04-KH3, -KH4
# 66	NP04-KH3, -KH4	TEX86	Powers et al., 2005 (61)	-6.7	29.8	773	190	Annual*	Tierney et al., 2008 (62)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
5.500	0.725	1313.00	28.000	941.19	224.29
7.500	0.713	1404.50	27.300	1284.52	150.06
20.500	0.717	1997.00	27.500	1940.28	206.41
27.500	0.698	2316.00	26.300	2223.27	195.00
32.500	0.703	2544.50	26.600	2425.76	148.41
38.500	0.694	2818.00	26.100	2697.66	164.26
44.500	0.698	3092.00	26.400	2998.48	236.02
50.500	0.717	3365.50	27.400	3299.66	265.10
55.500	0.724	3593.00	27.900	3550.81	267.64
63.500	0.723	3955.50	27.800	3952.95	231.03
69.500	0.735	4225.00	28.500	4254.94	152.29
74.500	0.729	4448.50	28.200	4457.51	99.21
77.500	0.735	4582.00	28.500	4534.27	135.40
83.500	0.724	4847.50	27.900	4688.05	169.84
86.500	0.745	4980.00	29.100	4765.01	175.66
92.500	0.737	5243.50	28.600	4919.04	168.36
98.500	0.743	5506.50	29.000	5073.27	130.55
103.500	0.744	5725.50	29.100	5218.80	102.76
110.500	0.724	6031.00	27.900	5517.19	214.14
114.500	0.715	6204.50	27.400	5687.97	243.91
116.500	0.724	6290.50	27.900	5773.40	254.10
119.500	0.713	6418.00	27.200	5901.57	264.58
124.500	0.750	6628.00	29.400	6115.27	270.65
127.500	0.765	6751.50	30.300	6243.54	267.79
130.000	0.709	6853.00	27.000	6350.46	261.67
132.000	0.715	6933.00	27.400	6436.01	254.04
135.000	0.705	7052.00	26.800	6564.37	237.59
142.000	0.720	7323.00	27.700	6864.13	165.25
147.000	0.715	7514.00	27.400	7095.31	112.44
153.000	0.715	7743.00	27.300	7453.99	225.36
155.000	0.722	7818.00	27.800	7573.76	242.10
159.000	0.703	7969.00	26.700	7813.46	259.02
162.000	0.698	8082.00	26.400	7993.36	259.29
165.000	0.707	8194.00	26.900	8173.35	249.19
169.000	0.721	8343.00	27.700	8413.55	217.14
176.000	0.713	8600.00	27.200	8784.05	155.27
181.000	0.722	8782.00	27.800	8957.57	200.48
183.000	0.726	8854.00	28.000	9027.05	212.08
194.000	0.725	9247.00	27.900	9409.44	232.07
201.000	0.730	9493.00	28.200	9653.00	209.42
206.000	0.726	9668.00	28.000	9827.13	170.61
211.000	0.729	9842.00	28.200	9990.89	123.40
215.000	0.729	9981.00	28.200	10088.13	151.87
222.000	0.732	10224.00	28.300	10258.91	163.29
227.000	0.726	10398.00	28.000	10381.18	147.21
233.000	0.722	10609.00	27.800	10561.00	133.44
235.000	0.732	10680.00	28.400	10676.05	172.86
237.000	0.795	10751.00	32.100	10791.40	197.79
243.000	0.718	10967.00	27.500	11138.23	224.66
248.000	0.736	11150.00	28.600	11427.96	204.81
250.000	0.740	11225.00	28.900	11544.14	185.31
253.000	0.710	11337.00	27.100	11684.10	162.70
256.000	0.700	11451.00	26.500	11751.90	172.93
258.000	0.713	11527.00	27.200	11797.03	178.42
260.000	0.764	11605.00	30.200	11842.11	182.55
265.000	0.699	11802.00	26.400	11954.74	186.71
268.000	0.693	11924.00	26.100	12022.27	184.83
275.000	0.693	12218.00	26.000	12179.68	165.47
278.000	0.694	12348.00	26.100	12247.06	148.55
283.000	0.689	12574.00	25.800	12390.91	133.93
286.000	0.670	12714.00	24.700	12556.53	163.16
290.000	0.673	12906.00	24.900	12778.49	142.66
295.000	0.679	13157.00	25.300	13045.70	166.79
300.000	0.677	13418.00	25.100	13305.64	208.13
303.000	0.677	13581.00	25.100	13461.83	210.17
308.000	0.699	13861.00	26.400	13722.52	178.00
310.000	0.693	13977.00	26.100	13827.00	147.91
313.000	0.684	14153.00	25.500	14039.62	155.31
317.000	0.677	14394.00	25.100	14473.43	266.62
320.000	0.679	14580.00	25.300	14799.41	307.11
