#
# MD95-2015
# 42	MD95-2015	UK’37	Muller et al., 1998 (3)	58.8	-26	-2630	80	Annual	Marchal et al., 2002 (41)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
620.00	0.45	10180.00	11.90	10478.90	129.69
625.00	0.47	10220.00	12.40	10503.46	136.45
630.00	0.47	10250.00	12.40	10527.95	142.08
635.00	0.46	10290.00	12.30	10552.38	146.69
640.00	0.46	10320.00	12.20	10576.74	150.37
655.00	0.45	10430.00	11.90	10649.54	156.32
660.00	0.48	10470.00	12.90	10673.71	156.69
665.00	0.46	10510.00	12.30	10697.83	156.27
670.00	0.47	10540.00	12.50	10721.89	155.03
675.00	0.46	10580.00	12.10	10745.89	152.96
680.00	0.47	10610.00	12.50	10769.82	150.00
690.00	0.46	10690.00	12.20	10817.38	141.11
695.00	0.45	10720.00	11.80	10840.88	134.89
705.00	0.46	10980.00	12.30	11055.05	196.85
