#
# Hanging Lake
# 32	Hanging Lake	Chironomid transfer function	Global Avg. RMSEP	68.4	-138.4	500	150	Summer	Kurek et al., 2009 (33)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
1.00	10.9700	0.00	10.97	83.18	105.72
3.00	10.8000	309.50	10.80	245.06	168.29
5.00	10.7300	464.70	10.73	405.88	196.54
7.00	10.4300	619.30	10.43	566.10	205.21
9.00	11.0100	773.20	11.01	725.80	196.92
11.00	10.7300	926.30	10.73	884.89	169.19
13.00	11.5300	1078.80	11.53	1042.92	108.03
15.00	11.4900	1230.60	11.49	1196.55	107.30
17.00	11.6600	1381.70	11.66	1346.21	179.98
21.00	11.4400	1681.80	11.44	1643.62	265.92
24.00	11.2800	1905.00	11.28	1866.06	310.55
26.00	11.4200	2052.90	11.42	2014.19	334.90
28.00	11.1800	2200.20	11.18	2162.21	355.98
29.50	11.1600	2310.20	11.16	2273.17	369.92
30.50	11.5300	2383.30	11.53	2347.13	378.51
31.50	11.3000	2456.20	11.30	2421.06	386.53
32.50	11.3300	2529.00	11.33	2494.98	394.03
33.50	10.7900	2601.50	10.79	2568.88	401.03
34.50	10.8600	2674.00	10.86	2642.77	407.56
35.50	10.8600	2746.20	10.86	2716.64	413.64
36.50	9.9800	2818.20	9.98	2790.51	419.29
37.50	10.2800	2890.10	10.28	2864.35	424.52
38.50	10.2600	2961.80	10.26	2938.19	429.36
39.50	10.5800	3033.40	10.58	3012.02	433.82
40.50	10.1200	3104.70	10.12	3085.83	437.90
41.50	10.1600	3175.90	10.16	3159.63	441.62
42.50	10.4500	3246.90	10.45	3233.42	444.99
43.50	10.1900	3317.80	10.19	3307.20	448.01
44.50	10.3400	3388.40	10.34	3380.97	450.70
45.50	10.4600	3458.90	10.46	3454.73	453.05
46.50	10.5000	3529.20	10.50	3528.48	455.08
47.50	10.3100	3599.40	10.31	3602.22	456.78
48.50	10.8300	3669.40	10.83	3675.95	458.17
49.50	10.9500	3739.20	10.95	3749.67	459.24
50.50	10.7000	3808.80	10.70	3823.38	460.00
51.50	10.7200	3878.20	10.72	3897.08	460.44
52.50	11.0900	3947.50	11.09	3970.77	460.58
53.50	11.5800	4016.60	11.58	4044.45	460.40
54.50	11.7600	4085.50	11.76	4118.13	459.92
55.50	11.7100	4154.30	11.71	4191.79	459.12
56.50	11.6900	4222.80	11.69	4265.44	458.00
57.50	11.1100	4291.20	11.11	4339.08	456.58
58.50	11.5000	4359.50	11.50	4412.72	454.83
59.50	11.5800	4427.50	11.58	4486.34	452.76
60.50	11.1800	4495.40	11.18	4559.95	450.37
61.50	11.6700	4563.10	11.67	4633.56	447.64
62.50	11.3200	4630.60	11.32	4707.15	444.58
65.50	10.6100	4832.20	10.61	4927.86	433.28
68.50	11.2500	5032.10	11.25	5148.47	418.63
71.50	11.3600	5230.50	11.36	5368.96	400.26
74.50	11.0500	5427.40	11.05	5589.33	377.62
77.50	11.6900	5622.60	11.69	5809.53	349.89
80.50	11.4700	5816.40	11.47	6029.54	315.75
83.50	11.2000	6008.50	11.20	6249.27	272.80
86.50	11.7400	6199.10	11.74	6468.56	215.86
89.50	10.9200	6388.10	10.92	6686.84	126.84
92.50	11.3300	6575.50	11.33	6870.60	102.33
95.50	11.4500	6761.30	11.45	7020.51	165.71
98.50	11.9600	6945.60	11.96	7169.42	198.67
101.50	11.5800	7128.40	11.58	7317.83	215.78
104.50	11.9500	7309.50	11.95	7465.85	220.73
107.00	11.0000	7459.30	11.00	7588.92	216.40
110.00	11.0900	7637.60	11.09	7736.26	199.87
115.00	11.3000	7931.20	11.30	7980.51	132.35
120.00	11.4200	8220.50	11.42	8208.59	120.88
125.00	11.1100	8505.50	11.11	8420.53	172.55
130.00	11.1300	8786.10	11.13	8630.62	170.42
135.00	10.7300	9062.30	10.73	8838.58	110.34
140.00	11.6300	9334.20	11.63	9052.81	160.41
145.00	11.6500	9601.70	11.65	9268.98	233.23
150.00	11.6300	9864.90	11.63	9484.37	283.28
155.00	11.7800	10123.70	11.78	9699.37	321.46
160.00	11.7700	10378.20	11.77	9914.11	351.66
165.00	11.3700	10628.30	11.37	10128.66	375.84
170.00	11.1800	10874.00	11.18	10343.06	395.11
175.00	11.4800	11115.40	11.48	10557.33	410.16
180.00	12.1700	11352.50	12.17	10771.48	421.45
185.00	11.3300	11585.10	11.33	10985.52	429.29
190.00	10.6900	11813.50	10.69	11199.45	433.85
195.00	12.2700	12037.40	12.27	11413.29	435.25
200.00	11.8000	12257.10	11.80	11627.03	433.52
205.00	10.6200	12472.30	10.62	11840.67	428.62
210.00	9.9200	12683.20	9.92	12054.21	420.45
215.00	11.8000	12889.80	11.80	12267.64	408.80
220.00	10.1000	13092.00	10.10	12480.95	393.38
225.00	9.5900	13289.80	9.59	12694.13	373.72
230.00	10.0100	13483.30	10.01	12907.15	349.11
235.00	10.5000	13672.40	10.50	13119.97	318.41
245.00	11.0700	14037.60	11.07	13544.68	228.72
250.00	10.3100	14213.70	10.31	13755.96	154.16
255.00	11.6500	14385.40	11.65	14003.12	144.07
260.00	11.6200	14552.80	11.62	14303.63	219.11
265.00	11.4300	14715.80	11.43	14602.16	243.39
270.00	10.1800	14874.40	10.18	14899.14	233.42
275.00	-2.1000	15028.70	-2.10	15177.49	193.53
280.00	-2.1000	15178.60	-2.10	15319.17	214.17
285.00	-2.1000	15324.20	-2.10	15458.74	234.89
290.00	2.5900	15465.40	2.59	15597.29	254.80
295.00	2.5300	15602.30	2.53	15734.55	273.58
