#
# MD95-2011
# 8	MD95-2011	UK’37	Muller et al., 1998 (3)	67	7.6	-1048	60	Summer	Calvo et al., 2002 (11)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0.00	0.6625	1007.60	18.77	0.00	0.00
2.00	0.6467	1081.80	18.29	222.54	174.95
4.00	0.6466	1156.00	18.29	442.74	226.41
10.00	0.6347	1378.60	17.93	1100.68	231.59
14.00	0.6387	1527.00	18.05	1535.39	77.43
20.00	0.6495	1749.60	18.38	1762.77	186.84
24.00	0.6685	1898.00	18.95	1912.93	220.38
30.00	0.6511	2120.60	18.43	2137.67	245.82
34.00	0.6550	2269.00	18.55	2287.25	250.13
40.00	0.6461	2491.60	18.27	2511.28	238.99
44.00	0.6537	2640.00	18.51	2660.39	218.43
50.00	0.6457	2862.60	18.26	2883.45	157.95
54.00	0.6614	3011.00	18.74	3030.30	64.02
60.00	0.6442	3208.86	18.22	3226.00	172.31
64.00	0.6725	3340.76	19.07	3355.19	205.03
66.00	0.6543	3406.71	18.52	3419.68	216.28
70.00	0.6583	3538.62	18.64	3548.53	231.09
74.00	0.6716	3670.52	19.05	3677.21	237.09
80.00	0.6655	3868.38	18.86	3869.96	230.85
84.00	0.6701	4000.29	19.00	3998.26	215.86
90.00	0.6602	4198.14	18.70	4190.30	171.67
94.00	0.6689	4330.05	18.97	4317.76	115.80
100.00	0.6685	4475.12	18.95	4464.01	126.55
104.00	0.6638	4554.24	18.81	4546.46	163.76
110.00	0.6792	4672.93	19.28	4669.77	201.83
114.00	0.6900	4752.05	19.61	4751.83	220.16
120.00	0.6522	4870.73	18.46	4874.78	240.30
124.00	0.6566	4949.85	18.60	4956.67	249.74
130.00	0.6641	5068.54	18.82	5079.41	258.79
134.00	0.6623	5147.66	18.77	5161.18	261.69
140.00	0.6472	5266.34	18.31	5283.76	261.55
150.00	0.6471	5464.15	18.31	5487.82	249.10
154.00	0.6454	5543.27	18.25	5569.37	239.44
160.00	0.6611	5661.95	18.73	5691.57	218.92
164.00	0.6486	5741.07	18.35	5772.94	200.27
170.00	0.6651	5859.76	18.85	5894.79	161.51
174.00	0.6895	5938.88	19.59	5975.76	123.43
180.00	0.6752	6064.10	19.16	6101.04	98.80
184.00	0.6834	6156.30	19.41	6190.09	146.78
