#
# Tsuolbmajavri Lake
# 59	Tsuolbmajavri Lake	Pollen MAT	Seppa et al., 2005 (53)	68.7	22.1	526	70	Summer	Seppa and Birk, 2001; Seppa et al 1999 (54, 55)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
227.00	12.6491	7383.42	12.65	7413.72	153.84
229.00	12.8553	7460.69	12.86	7507.99	105.16
231.00	12.9006	7538.28	12.90	7625.80	119.04
233.00	13.5579	7616.16	13.56	7766.35	177.43
235.00	13.0371	7694.30	13.04	7906.02	211.80
237.00	12.5236	7772.68	12.52	8045.24	233.12
239.00	12.4957	7851.29	12.50	8184.13	244.83
241.00	13.1996	7930.08	13.20	8322.74	248.28
243.00	12.5874	8009.04	12.59	8461.06	243.80
245.00	12.8628	8088.15	12.86	8599.05	230.88
247.00	12.4533	8167.37	12.45	8736.60	207.83
249.00	11.9892	8246.69	11.99	8873.26	170.19
251.00	12.4140	8365.79	12.41	8955.99	143.42
253.00	12.6267	8405.51	12.63	8987.84	145.89
255.00	12.6184	8484.99	12.62	9019.45	146.56
257.00	12.0050	8564.49	12.01	9050.95	145.70
259.00	11.9650	8644.03	11.97	9082.36	143.39
261.00	12.4918	8723.59	12.49	9113.69	139.61
263.00	12.2158	8803.17	12.22	9144.94	134.31
265.00	12.1920	8882.76	12.19	9176.11	127.37
267.00	12.3932	8962.37	12.39	9207.16	118.59
269.00	12.2628	9041.99	12.26	9237.97	107.77
271.00	12.3345	9121.62	12.33	9437.94	187.20
273.00	12.2708	9201.24	12.27	9801.69	278.37
275.00	12.2066	9280.87	12.21	10164.07	330.85
277.00	11.6731	9360.49	11.67	10525.75	361.71
279.00	11.8370	9440.12	11.84	10886.92	376.26
281.00	11.3952	9519.74	11.40	11247.64	376.39
283.00	11.1672	9599.37	11.17	11607.91	362.14
285.00	11.2396	9678.99	11.24	11967.68	331.67
287.00	10.9106	9758.62	10.91	12326.74	279.83
289.00	10.7611	9838.24	10.76	12684.43	190.34
291.00	11.1019	9917.87	11.10	13035.70	196.43
