#
# M35003-4
# 52	M35003-4	UK’37	Muller et al., 1998 (3)	12.1	-61.2	-1299	290	Annual	Ruhlemann et al., 1999 (49)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
3.00	0.9800	0.00	28.40	0.00	0.00
8.00	0.9690	300.00	28.00	295.62	192.84
13.00	0.9690	590.00	28.00	593.38	264.97
18.00	0.9790	890.00	28.30	891.54	314.77
23.00	0.9770	1190.00	28.30	1189.93	351.88
28.00	0.9760	1490.00	28.20	1488.48	380.03
33.00	0.9760	1780.00	28.20	1787.15	401.13
38.00	0.9720	2080.00	28.10	2085.93	416.26
43.00	0.9730	2380.00	28.10	2384.81	426.05
48.00	0.9740	2670.00	28.20	2683.77	430.88
53.00	0.9720	2970.00	28.10	2982.82	430.91
58.00	0.9710	3270.00	28.10	3281.95	426.16
63.00	0.9700	3570.00	28.10	3581.18	416.48
68.00	0.9710	3860.00	28.10	3880.50	401.50
73.00	0.9690	4160.00	28.00	4179.92	380.61
78.00	0.9690	4460.00	28.00	4479.48	352.80
83.00	0.9730	4750.00	28.20	4779.19	316.26
88.00	0.9760	5050.00	28.20	5079.13	267.49
93.00	0.9630	5350.00	27.90	5379.46	197.84
98.00	0.9660	5650.00	27.90	5681.94	58.82
103.00	0.9610	5920.00	27.80	5956.73	149.76
108.00	0.9720	6200.00	28.10	6234.04	117.03
113.00	0.9540	6460.00	27.60	6500.91	146.62
118.00	0.9450	6720.00	27.30	6761.35	220.68
123.00	0.9620	6970.00	27.80	7022.39	263.53
128.00	0.9450	7230.00	27.30	7283.73	289.49
133.00	0.9540	7480.00	27.60	7545.31	302.95
138.00	0.9650	7740.00	27.90	7807.08	305.61
143.00	0.9530	7990.00	27.50	8069.04	297.75
148.00	0.9550	8250.00	27.60	8331.22	278.50
153.00	0.9540	8510.00	27.60	8593.66	245.22
158.00	0.9410	8760.00	27.20	8856.53	190.70
163.00	0.9430	9020.00	27.30	9121.48	79.16
168.00	0.9370	9170.00	27.10	9269.73	144.24
173.00	0.9410	9320.00	27.20	9419.46	170.55
178.00	0.9350	9470.00	27.00	9569.58	176.14
183.00	0.9400	9630.00	27.20	9720.07	162.87
188.00	0.9270	9780.00	26.80	9871.14	124.11
198.00	0.9260	10400.00	26.70	10438.85	242.72
203.00	0.9190	10750.00	26.50	10757.34	273.94
213.00	0.9200	11460.00	26.60	11395.70	271.78
218.00	0.9380	11810.00	27.10	11715.60	238.32
223.00	0.9290	12160.00	26.80	12036.44	170.28
228.00	0.9240	12430.00	26.70	12328.24	126.64
233.00	0.9090	12660.00	26.20	12547.50	189.40
238.00	0.9160	12890.00	26.40	12768.85	216.36
243.00	0.9090	13120.00	26.20	12990.74	221.87
248.00	0.9010	13350.00	26.00	13213.09	207.84
253.00	0.9000	13570.00	25.90	13436.00	169.69
263.00	0.8980	14250.00	25.90	14190.92	258.67
268.00	0.9000	14680.00	25.90	14695.92	315.16
