#
# 18287-3
# 28	18287-3	UK’37	Muller et al., 1998 (3)	5.7	110.7	-598	260	Annual	Kienast et al., 2001 (29)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
5.00	0.9631	3389.00	28.10	1776.79	377.09
15.00	0.9662	3751.00	28.20	3746.22	184.36
25.00	0.9662	4114.00	28.20	4105.66	285.42
35.00	0.9662	4476.00	28.20	4466.04	346.49
45.00	0.9631	4838.00	28.10	4826.85	387.19
55.00	0.9631	5200.00	28.10	5187.97	413.62
65.00	0.9600	5563.00	28.00	5549.33	428.48
75.00	0.9631	5925.00	28.10	5910.91	432.98
85.00	0.9631	6287.00	28.10	6272.69	427.46
95.00	0.9631	6650.00	28.10	6634.70	411.53
105.00	0.9569	7012.00	27.90	6996.94	383.94
125.00	0.9538	7737.00	27.80	7722.49	278.92
135.00	0.9538	8099.00	27.80	8086.41	173.81
145.00	0.9507	8433.00	27.70	8469.26	168.95
155.00	0.9507	8740.00	27.70	8871.92	220.66
165.00	0.9507	9047.00	27.70	9276.81	168.27
175.00	0.9445	9303.00	27.50	9579.40	133.08
180.00	0.9414	9407.00	27.40	9678.37	176.62
185.00	0.9445	9510.00	27.50	9777.60	208.36
195.00	0.9507	9717.00	27.70	9976.48	253.09
205.00	0.9476	9923.00	27.60	10175.68	282.16
215.00	0.9476	10130.00	27.60	10375.11	300.14
225.00	0.9507	10337.00	27.70	10574.74	308.96
230.00	0.9445	10440.00	27.50	10674.61	310.22
235.00	0.9383	10543.00	27.30	10774.53	309.42
240.00	0.9414	10647.00	27.40	10874.49	306.54
245.00	0.9414	10750.00	27.40	10974.50	301.53
255.00	0.9445	10957.00	27.50	11174.66	284.59
260.00	0.9383	11060.00	27.30	11274.82	272.24
265.00	0.9321	11163.00	27.10	11375.04	256.83
270.00	0.9352	11267.00	27.20	11475.35	237.75
275.00	0.9259	11370.00	26.90	11575.76	214.04
285.00	0.9197	11577.00	26.70	11777.15	143.27
295.00	0.9197	11780.00	26.70	11965.87	137.38
305.00	0.9228	11981.00	26.80	12141.84	202.97
310.00	0.9197	12082.00	26.70	12230.11	225.08
315.00	0.9166	12182.00	26.60	12318.48	242.90
325.00	0.9166	12383.00	26.60	12495.44	268.93
335.00	0.9166	12584.00	26.60	12672.62	284.94
340.00	0.9228	12684.00	26.80	12761.28	289.76
345.00	0.9228	12785.00	26.80	12849.99	292.61
355.00	0.9228	12985.00	26.80	13027.53	292.62
365.00	0.9197	13186.00	26.70	13205.24	285.00
375.00	0.9259	13387.00	26.90	13383.14	269.14
385.00	0.9259	13588.00	26.90	13561.26	243.46
390.00	0.9228	13688.00	26.80	13650.43	225.98
395.00	0.9290	13789.00	27.00	13739.70	204.42
400.00	0.9321	13889.00	27.10	13829.12	177.34
405.00	0.9228	13990.00	26.80	13918.81	141.75
410.00	0.9228	14090.00	26.80	14009.97	89.74
415.00	0.9259	14170.00	26.90	14102.52	146.17
420.00	0.9259	14249.00	26.90	14196.40	184.34
425.00	0.9321	14328.00	27.10	14290.54	213.81
430.00	0.9259	14408.00	26.90	14384.81	237.78
435.00	0.9259	14488.00	26.90	14479.18	257.76
440.00	0.9104	14567.00	26.40	14573.62	274.63
450.00	0.8980	14726.00	26.00	14762.70	300.96
455.00	0.9011	14806.00	26.10	14857.32	311.04
460.00	0.9011	14885.00	26.10	14951.99	319.33
