#
# D13822
# 51	D13822	UK’37	Muller et al., 1998 (3)	38.6	-9.5	-88	70	Summer*	Rodriguez et al., 2009 (48)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
10.00	0.6752	442.00	14.60	57.41	94.93
15.00	0.7063	463.64	15.30	86.44	115.11
20.00	0.7212	485.28	15.64	115.53	131.57
25.00	0.7256	506.92	15.74	144.65	145.57
30.00	0.7251	528.56	15.73	173.80	157.78
35.00	0.7399	550.20	16.07	202.96	168.58
40.00	0.7383	571.84	16.03	232.15	178.24
45.00	0.7362	593.48	15.98	261.35	186.91
50.00	0.7294	615.12	15.83	290.55	194.75
55.00	0.7374	636.76	16.01	319.77	201.83
60.00	0.7423	658.40	16.12	349.00	208.25
65.00	0.7469	680.04	16.23	378.24	214.06
70.00	0.7427	701.68	16.13	407.49	219.31
75.00	0.7487	723.32	16.27	436.74	224.03
85.00	0.7445	766.60	16.17	495.27	232.04
90.00	0.7460	788.24	16.20	524.54	235.38
95.00	0.7547	809.87	16.40	553.82	238.29
100.00	0.7625	831.51	16.58	583.11	240.79
105.00	0.7521	853.15	16.34	612.40	242.90
110.00	0.7567	874.79	16.45	641.69	244.63
115.00	0.7531	896.43	16.37	671.00	245.98
120.00	0.7614	918.07	16.55	700.30	246.96
125.00	0.7638	939.71	16.61	729.62	247.58
130.00	0.7635	961.35	16.60	758.93	247.83
135.00	0.7651	982.99	16.64	788.26	247.72
140.00	0.7810	1004.63	17.00	817.58	247.25
145.00	0.7773	1026.27	16.92	846.92	246.41
150.00	0.7818	1047.91	17.02	876.26	245.21
155.00	0.7861	1069.55	17.12	905.60	243.63
160.00	0.7704	1091.19	16.76	934.95	241.67
165.00	0.7733	1112.83	16.82	964.30	239.32
170.00	0.7652	1134.47	16.64	993.67	236.57
175.00	0.7782	1156.11	16.94	1023.03	233.40
180.00	0.7579	1177.75	16.48	1052.41	229.80
195.00	0.7530	1242.67	16.36	1140.57	216.15
200.00	0.7715	1264.31	16.79	1169.98	210.56
205.00	0.7747	1285.95	16.86	1199.39	204.38
210.00	0.7698	1307.59	16.75	1228.81	197.54
215.00	0.7700	1329.23	16.75	1258.25	189.99
220.00	0.7591	1350.87	16.50	1287.70	181.63
225.00	0.7590	1372.51	16.50	1317.16	172.35
230.00	0.7528	1394.15	16.36	1346.64	161.98
235.00	0.7549	1415.79	16.41	1376.14	150.31
240.00	0.7641	1437.43	16.62	1405.68	136.98
245.00	0.7779	1459.06	16.93	1435.26	121.47
250.00	0.7751	1480.70	16.87	1464.91	102.78
255.00	0.7709	1502.34	16.77	1494.75	78.64
260.00	0.7756	1528.38	16.88	1523.31	83.37
265.00	0.7825	1557.34	17.04	1551.20	105.05
270.00	0.7768	1586.30	16.90	1579.25	122.06
275.00	0.7796	1615.26	16.97	1607.36	136.18
280.00	0.7722	1644.22	16.80	1635.52	148.24
285.00	0.7885	1673.18	17.17	1663.72	158.72
290.00	0.7675	1702.14	16.69	1691.93	167.91
295.00	0.7849	1731.11	17.09	1720.17	176.03
300.00	0.7856	1760.07	17.11	1748.43	183.21
305.00	0.7775	1789.03	16.92	1776.69	189.55
310.00	0.7590	1817.99	16.50	1804.98	195.16
315.00	0.7643	1846.95	16.62	1833.27	200.08
320.00	0.7712	1875.91	16.78	1861.57	204.36
325.00	0.7762	1904.87	16.89	1889.89	208.05
330.00	0.7731	1933.84	16.82	1918.21	211.18
335.00	0.7720	1962.80	16.79	1946.54	213.77
340.00	0.7608	1991.76	16.54	1974.88	215.84
345.00	0.7789	2020.72	16.95	2003.23	217.42
350.00	0.7959	2049.68	17.34	2031.59	218.50
355.00	0.7899	2078.64	17.20	2059.95	219.09
360.00	0.7649	2107.60	16.63	2088.33	219.21
365.00	0.7787	2136.57	16.95	2116.71	218.86
370.00	0.7873	2165.53	17.14	2145.09	218.02
375.00	0.7853	2194.49	17.10	2173.49	216.70
380.00	0.8036	2223.45	17.51	2201.89	214.88
385.00	0.8050	2252.41	17.55	2230.31	212.56
390.00	0.8332	2281.37	18.19	2258.73	209.72
395.00	0.7905	2310.33	17.22	2287.16	206.34
400.00	0.7732	2339.29	16.82	2315.59	202.38
405.00	0.7830	2368.26	17.04	2344.04	197.83
410.00	0.7862	2397.22	17.12	2372.50	192.63
415.00	0.7929	2426.18	17.27	2400.97	186.74
420.00	0.7788	2455.14	16.95	2429.46	180.09
430.00	0.8039	2513.06	17.52	2486.47	164.12
435.00	0.7879	2542.02	17.16	2515.00	154.53
440.00	0.8086	2570.99	17.63	2543.56	143.62
445.00	0.7976	2599.95	17.38	2572.14	131.04
450.00	0.8074	2628.91	17.60	2600.77	116.29
455.00	0.7873	2657.87	17.14	2629.46	98.41
460.00	0.8063	2686.83	17.58	2658.28	75.37
465.00	0.7919	2725.28	17.25	2697.05	68.36
470.00	0.8078	2801.66	17.61	2774.96	123.29
475.00	0.7987	2878.03	17.40	2853.28	154.35
480.00	0.8196	2954.41	17.88	2931.74	174.41
485.00	0.8025	3030.79	17.49	3010.30	186.95
490.00	0.8341	3107.17	18.21	3088.94	193.39
495.00	0.7993	3183.55	17.42	3167.64	194.30
500.00	0.8085	3259.93	17.62	3246.42	189.73
505.00	0.7963	3336.31	17.35	3325.26	179.21
510.00	0.8294	3412.69	18.10	3404.21	161.54
515.00	0.8298	3489.07	18.11	3483.28	133.81
520.00	0.8351	3565.45	18.23	3562.64	86.43
525.00	0.8107	3676.35	17.67	3673.77	123.63
530.00	0.8469	3810.25	18.50	3806.86	185.96
535.00	0.8244	3944.16	17.99	3940.28	227.73
540.00	0.8183	4078.07	17.85	4073.86	259.20
545.00	0.8296	4211.98	18.11	4207.54	283.82
550.00	0.8178	4345.89	17.84	4341.30	303.30
555.00	0.8316	4479.80	18.15	4475.12	318.59
560.00	0.8531	4613.71	18.64	4609.00	330.27
565.00	0.8299	4747.62	18.11	4742.92	338.72
570.00	0.8222	4881.53	17.94	4876.89	344.18
575.00	0.8374	5015.44	18.28	5010.90	346.80
580.00	0.8235	5149.35	17.97	5144.95	346.64
585.00	0.8248	5283.25	18.00	5279.05	343.69
590.00	0.8088	5417.16	17.63	5413.18	337.90
595.00	0.8248	5551.07	18.00	5547.36	329.10
600.00	0.8515	5684.98	18.60	5681.59	317.05
605.00	0.8366	5818.89	18.26	5815.87	301.35
610.00	0.8435	5952.80	18.42	5950.22	281.41
615.00	0.8372	6086.71	18.28	6084.65	256.22
620.00	0.8387	6220.62	18.31	6219.19	224.03
625.00	0.8583	6354.53	18.76	6353.91	181.12
630.00	0.8443	6488.44	18.44	6489.06	116.06
635.00	0.8685	6641.00	18.99	6641.35	141.51
640.00	0.8894	6806.00	19.46	6805.46	204.06
645.00	0.8206	6971.00	17.90	6969.96	243.79
650.00	0.8502	7136.00	18.57	7134.64	270.94
655.00	0.8420	7301.00	18.39	7299.46	289.09
660.00	0.8529	7466.00	18.63	7464.38	299.88
665.00	0.8710	7631.00	19.05	7629.41	304.08
670.00	0.8577	7796.00	18.74	7794.52	301.97
675.00	0.8501	7961.00	18.57	7959.73	293.38
680.00	0.8357	8126.00	18.24	8125.04	277.72
685.00	0.8334	8291.00	18.19	8290.48	253.64
690.00	0.8424	8456.00	18.39	8456.10	218.32
695.00	0.8539	8621.00	18.66	8622.03	164.49
700.00	0.8857	8800.72	19.38	8802.37	121.79
705.00	0.8592	9039.31	18.78	9038.67	211.89
710.00	0.8803	9277.90	19.26	9275.85	255.45
715.00	0.8675	9516.49	18.97	9513.40	275.93
720.00	0.8816	9755.08	19.29	9751.23	278.53
725.00	0.8820	9993.67	19.29	9989.32	263.82
730.00	0.8726	10232.30	19.08	10227.73	228.46
735.00	0.8580	10470.80	18.75	10466.68	159.06
740.00	0.8295	10646.10	18.10	10712.55	137.68
745.00	0.8705	10726.50	19.03	10953.42	235.67
750.00	0.8717	10806.80	19.06	11193.26	304.26
755.00	0.8425	10887.10	18.40	11432.70	360.63
760.00	0.8422	10967.50	18.39	11671.92	409.85
765.00	0.7633	11047.80	16.60	11910.98	454.25
770.00	0.8260	11128.10	18.02	12149.94	495.11
771.00	0.8365	11144.20	18.26	12197.72	502.94
772.00	0.8387	11160.30	18.31	12245.49	510.66
773.00	0.8544	11176.30	18.67	12293.26	518.28
774.00	0.8377	11192.40	18.29	12341.03	525.81
775.00	0.8277	11208.50	18.06	12388.80	533.25
776.00	0.8419	11224.50	18.38	12436.57	540.61
777.00	0.8246	11240.60	17.99	12484.33	547.88
778.00	0.8207	11256.70	17.90	12532.09	555.07
779.00	0.8155	11272.70	17.78	12579.84	562.18
780.00	0.8152	11288.80	17.78	12627.60	569.22
781.00	0.8245	11304.90	17.99	12675.35	576.19
782.00	0.8148	11320.90	17.77	12723.10	583.09
783.00	0.8154	11337.00	17.78	12770.85	589.92
