#
# KY07?04?01
# 31	KY07?04?01	Mg/Ca (G.ruber)	Anand et al., 2003 (8)	31.6	129	-2114	100	Summer	Kubota et al., 2010 (32)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
6.25	3.4997	20.93	24.95	37.81	58.18
31.25	4.4109	312.25	27.55	300.64	142.58
41.25	4.1865	428.78	26.96	421.07	134.91
43.75	3.5048	457.91	24.96	451.29	127.82
48.75	3.5282	516.17	25.04	511.92	105.02
51.25	3.4456	545.30	24.77	542.39	87.10
53.75	4.0238	574.43	26.51	573.12	60.31
61.25	4.3432	720.69	27.37	718.65	143.75
63.75	4.0363	773.37	26.55	771.08	166.32
66.25	3.9979	826.05	26.44	823.59	185.07
68.75	3.5810	878.73	25.20	876.15	201.07
71.25	3.7306	931.40	25.66	928.76	214.94
99.75	3.7057	1531.93	25.59	1530.17	287.60
109.75	3.6834	1742.64	25.52	1741.68	287.68
114.75	3.6566	1848.00	25.44	1847.52	283.36
119.75	4.1039	1953.35	26.74	1953.43	275.99
129.75	3.8401	2164.06	25.99	2165.44	250.91
139.75	3.6843	2374.77	25.52	2377.82	207.66
147.25	4.1261	2532.81	26.80	2537.57	154.72
149.75	3.3652	2585.48	24.51	2591.01	129.36
152.25	3.7316	2638.16	25.67	2644.77	95.59
154.75	3.9481	2685.68	26.30	2692.21	90.16
159.75	3.9013	2770.38	26.17	2774.25	135.33
169.75	3.3559	2939.78	24.48	2939.73	177.75
179.75	3.9345	3109.18	26.26	3105.90	187.64
184.75	3.9976	3193.88	26.44	3189.18	182.66
189.75	3.5653	3278.58	25.16	3272.61	170.51
194.75	4.0215	3363.28	26.51	3356.23	149.43
199.75	4.0095	3447.98	26.47	3440.17	114.50
204.75	4.2777	3541.11	27.20	3532.79	94.56
209.75	3.9735	3659.56	26.37	3650.74	156.51
214.75	3.9862	3778.01	26.41	3769.48	190.92
219.75	3.9258	3896.46	26.24	3888.53	211.86
227.25	3.8115	4074.14	25.91	4067.51	225.78
229.75	4.1744	4133.36	26.93	4127.26	226.41
244.75	4.1210	4488.71	26.78	4486.82	186.53
249.75	3.4981	4607.16	24.94	4607.34	149.84
254.75	3.8455	4722.11	26.01	4724.18	119.50
259.75	4.0386	4826.56	26.56	4827.01	160.03
264.75	4.6027	4931.01	28.03	4930.51	184.62
267.25	3.9023	4983.24	26.17	4982.38	192.89
269.75	4.1574	5035.46	26.88	5034.30	198.95
272.25	3.7511	5087.69	25.73	5086.26	202.98
274.75	4.3253	5139.91	27.33	5138.27	205.10
279.75	3.7659	5244.36	25.77	5242.41	203.79
284.75	3.7361	5348.81	25.68	5346.71	194.83
288.75	3.9905	5432.37	26.42	5430.28	181.42
293.75	3.7805	5536.82	25.81	5534.98	154.51
298.75	3.7965	5641.27	25.86	5640.15	108.63
303.75	4.0097	5745.73	26.48	5715.16	89.72
306.25	3.6462	5797.95	25.41	5737.14	106.35
308.75	4.2550	5850.18	27.14	5759.23	120.39
311.25	3.7071	5902.40	25.59	5781.38	132.64
313.75	4.0606	5954.63	26.62	5803.57	143.55
318.75	3.9311	6059.08	26.25	5848.03	162.39
323.75	3.7321	6163.53	25.67	5892.55	178.28
328.75	4.4287	6267.98	27.59	5937.13	191.94
333.75	3.9170	6372.43	26.21	5981.74	203.82
338.75	4.1557	6476.88	26.88	6026.39	214.22
343.75	3.8670	6581.33	26.07	6071.06	223.34
348.75	3.9302	6685.78	26.25	6115.75	231.32
353.75	3.9478	6790.23	26.30	6160.47	238.29
358.75	3.7986	6894.68	25.87	6205.20	244.32
363.75	3.7553	6935.41	25.74	6249.95	249.49
368.75	3.9297	6976.15	26.25	6294.72	253.85
373.75	3.1601	7016.89	23.80	6339.50	257.44
376.25	3.3463	7037.25	24.44	6361.90	258.96
381.25	3.0687	7077.99	23.47	6406.70	261.45
393.25	4.1475	7175.76	26.86	6514.28	264.56
490.75	3.7995	7350.69	25.87	7392.66	78.58
503.25	3.9298	7577.79	26.25	7602.21	136.66
510.75	3.7296	7696.43	25.66	7718.19	185.82
515.75	3.9841	7775.53	26.40	7795.69	209.91
520.75	3.8774	7854.63	26.10	7873.29	229.74
525.75	4.0253	7933.73	26.52	7950.95	246.34
535.75	3.8431	8091.93	26.00	8106.42	272.08
540.75	3.5699	8171.03	25.17	8184.22	281.91
545.75	4.0796	8250.12	26.67	8262.05	290.00
550.75	3.7090	8329.22	25.60	8339.91	296.50
555.75	4.0404	8408.32	26.56	8417.80	301.50
560.75	3.7542	8487.42	25.74	8495.72	305.09
565.75	3.8169	8566.52	25.92	8573.67	307.30
570.75	3.6110	8645.62	25.30	8651.64	308.17
580.75	3.4507	8803.82	24.79	8807.67	305.90
585.75	3.9165	8882.91	26.21	8885.72	302.73
590.75	3.2647	8962.01	24.17	8963.80	298.15
595.75	3.8461	9041.11	26.01	9041.92	292.10
600.75	3.8841	9120.21	26.12	9120.07	284.47
605.75	3.8247	9199.31	25.94	9198.25	275.13
610.75	3.7592	9278.41	25.75	9276.48	263.91
615.75	4.1758	9357.51	26.93	9354.76	250.53
620.75	4.0201	9436.61	26.50	9433.10	234.62
630.75	4.2596	9594.80	27.15	9590.06	192.56
635.75	4.1029	9673.90	26.73	9668.82	163.67
640.75	4.4230	9753.00	27.58	9747.78	127.60
650.75	3.7083	9886.18	25.60	9878.69	183.73
655.75	4.2510	9952.77	27.13	9944.62	204.25
660.75	4.0885	10019.36	26.69	10010.70	221.39
670.75	4.0578	10152.54	26.61	10143.13	248.35
675.75	3.8168	10219.13	25.92	10209.44	258.99
680.75	4.0004	10285.72	26.45	10275.80	268.07
685.75	3.6620	10352.31	25.46	10342.20	275.75
690.75	3.7185	10418.90	25.63	10408.65	282.16
699.75	3.3468	10538.76	24.44	10528.35	290.80
709.75	3.7513	10671.94	25.73	10661.47	296.39
714.75	4.2766	10738.53	27.20	10728.08	297.71
719.75	3.3159	10805.12	24.34	10794.72	298.07
724.75	3.7196	10871.71	25.63	10861.40	297.49
729.75	4.0367	10938.30	26.55	10928.11	295.97
739.75	3.1675	11071.48	23.83	11061.65	290.11
749.75	3.5267	11204.66	25.03	11195.35	280.40
754.75	4.0580	11271.25	26.61	11262.28	274.04
759.75	3.7114	11337.84	25.61	11329.28	266.64
764.75	3.6858	11404.43	25.53	11396.36	258.17
769.75	3.9914	11471.02	26.42	11463.55	248.64
779.75	3.3814	11604.20	24.56	11598.75	227.38
789.75	3.2345	11709.62	24.06	11702.76	230.40
794.75	3.7169	11757.69	25.62	11749.22	236.00
810.25	2.9473	11906.73	23.02	11893.60	250.51
815.25	3.2181	11954.81	24.00	11940.23	254.00
820.25	3.1313	12002.89	23.70	11986.89	256.88
825.25	3.1572	12050.97	23.79	12033.56	259.14
830.25	3.3396	12099.04	24.42	12080.25	260.79
835.25	2.9174	12147.12	22.90	12126.96	261.81
840.25	3.1744	12195.20	23.85	12173.68	262.21
845.25	3.0140	12243.28	23.27	12220.41	261.97
850.25	3.2503	12291.35	24.12	12267.15	261.08
860.25	2.9089	12387.51	22.87	12360.67	257.30
865.25	3.1669	12435.59	23.82	12407.45	254.35
870.25	3.0543	12483.67	23.42	12454.24	250.66
880.25	2.8727	12579.82	22.73	12547.86	240.87
885.25	3.2494	12627.90	24.11	12594.70	234.65
890.25	3.2039	12675.98	23.95	12641.54	227.43
909.25	3.6659	12858.67	25.47	12819.74	188.50
931.75	3.2166	13081.63	24.00	13032.24	112.15
