#
# TN05-17
# 46	TN05-17	Diatom MAT	±0.75 C uncertainty	-50	6	-3700	40	Annual*	Nielsen et al., 2004 (44)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0.00	7.7600	0.00	6.59	0.00	0.00
1.00	5.7100	45.98	4.45	46.40	80.89
2.00	7.0800	91.96	6.00	92.70	113.38
3.00	5.6400	137.94	4.45	138.99	137.62
4.00	5.6400	183.92	4.30	185.25	157.44
5.00	6.5800	229.91	5.49	231.51	174.37
6.00	6.3800	275.89	5.39	277.77	189.17
7.00	5.6200	321.87	4.59	324.01	202.32
8.00	5.7400	367.85	4.59	370.26	214.12
9.00	5.0400	413.83	3.87	416.50	224.78
10.00	3.3900	459.81	2.20	462.74	234.45
11.00	6.5900	505.79	5.35	508.97	243.26
12.00	4.8700	551.77	3.68	555.20	251.29
13.00	3.4500	597.75	2.16	601.43	258.61
14.00	4.7300	643.74	3.55	647.66	265.29
15.00	4.4600	689.72	3.27	693.89	271.38
16.00	7.1900	735.70	5.99	740.11	276.90
17.00	2.8600	781.68	1.55	786.34	281.89
18.00	5.9100	827.66	4.70	832.56	286.39
19.00	4.8700	873.64	3.68	878.78	290.41
20.00	4.4900	919.62	3.33	925.00	293.98
21.00	6.9100	965.60	5.60	971.22	297.10
22.00	4.8300	1011.58	3.77	1017.43	299.80
23.00	2.2400	1057.57	0.91	1063.65	302.08
24.00	5.5700	1103.55	4.33	1109.86	303.95
25.00	4.7300	1149.53	3.55	1156.07	305.43
26.00	6.6500	1195.51	5.34	1202.28	306.51
27.00	4.6800	1241.49	3.47	1248.49	307.21
28.00	5.1700	1287.47	4.02	1294.70	307.51
29.00	4.0800	1333.45	2.88	1340.91	307.43
30.00	2.9300	1379.43	1.68	1387.12	306.97
31.00	3.5600	1425.42	2.48	1433.32	306.12
32.00	3.5600	1471.40	2.48	1479.52	304.87
33.00	3.1400	1517.38	1.90	1525.73	303.23
34.00	5.6500	1563.36	4.37	1571.93	301.18
35.00	4.2200	1609.34	3.06	1618.13	298.73
36.00	5.0400	1655.32	3.87	1664.32	295.85
37.00	2.7800	1701.30	1.42	1710.52	292.53
38.00	2.7600	1747.28	1.39	1756.72	288.77
39.00	3.8700	1793.26	2.63	1802.91	284.54
40.00	3.2500	1839.25	2.10	1849.10	279.81
41.00	2.7800	1885.23	1.42	1895.29	274.57
42.00	2.7800	1931.21	1.58	1941.48	268.79
43.00	2.7800	1977.19	1.51	1987.66	262.42
44.00	4.3400	2023.17	3.09	2033.84	255.42
45.00	3.0100	2069.15	1.60	2080.02	247.74
46.00	3.4100	2115.13	2.07	2126.20	239.31
47.00	2.6600	2161.11	1.40	2172.37	230.05
48.00	4.1000	2207.09	2.89	2218.53	219.84
49.00	5.4200	2253.08	4.15	2264.70	208.55
50.00	4.7300	2299.06	3.55	2310.85	195.99
51.00	3.6900	2345.04	2.14	2356.99	181.86
52.00	6.4300	2391.02	5.37	2403.10	165.74
53.00	6.9800	2437.00	5.88	2449.07	146.49
54.00	4.2300	2482.28	2.90	2494.20	164.13
55.00	5.7000	2527.55	4.54	2539.28	178.80
56.00	3.5900	2572.83	2.48	2584.35	191.54
57.00	2.7900	2618.10	1.37	2629.41	202.75
59.00	2.3400	2708.65	1.12	2719.53	221.53
60.00	6.5400	2753.93	5.55	2764.59	229.41
61.00	5.0900	2799.20	3.86	2809.64	236.43
62.00	2.9300	2844.48	1.68	2854.69	242.67
63.00	4.9600	2889.75	3.72	2899.74	248.18
64.00	3.4400	2935.03	2.28	2944.79	253.02
65.00	3.5700	2980.30	2.25	2989.84	257.23
66.00	3.7300	3025.58	2.50	3034.89	260.84
67.00	2.5900	3070.85	1.36	3079.94	263.87
68.00	2.7400	3116.13	1.33	3124.99	266.34
