#
# 17940
# 49	17940	UK’37	Muller et al., 1998 (3)	20.1	117.4	-1968	120	Annual	Pelejero et al., 1999 (46)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
746.00	0.8460	13428.00	24.30	13318.40	299.53
750.00	0.8460	13507.00	24.31	13434.07	311.69
755.00	0.8420	13606.00	24.18	13578.50	323.24
757.00	0.8520	13645.00	24.49	13636.23	326.80
761.00	0.8490	13724.00	24.38	13751.61	332.20
770.00	0.8400	13902.00	24.14	14010.83	336.17
780.00	0.8410	14100.00	24.16	14298.07	326.94
786.00	0.8440	14218.50	24.23	14469.75	313.45
795.00	0.8430	14396.00	24.21	14728.80	295.51
801.00	0.8440	14515.00	24.25	14908.20	306.48
