#
# BJ8 13GGC
# 40	BJ8 13GGC	Mg/Ca (G.ruber s.s.)	Anand et al., 2003 (8)	-7.4	115.2	-594	40	Annual*	Linsley et al., 2010 (40)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
6.00	4.50	169.18	27.47	89.69	105.34
8.00	4.50	192.24	27.47	118.87	116.90
10.00	4.34	222.40	27.06	147.95	125.19
12.00	4.56	254.93	27.61	176.95	130.84
14.00	4.52	287.47	27.51	205.87	134.17
16.00	4.39	320.00	27.19	234.74	135.36
18.00	4.02	352.53	26.20	263.53	134.46
20.00	4.30	385.07	26.95	292.26	131.44
22.00	4.06	417.60	26.31	320.92	126.14
24.00	4.45	450.13	27.57	349.50	118.26
26.00	4.31	482.67	26.98	377.98	107.23
28.00	4.62	515.20	27.75	406.33	91.93
30.00	4.61	547.73	27.73	434.43	69.60
32.00	4.27	581.55	26.72	461.28	26.33
34.00	4.64	616.66	27.81	499.00	77.73
36.00	4.57	651.77	27.63	535.35	105.34
38.00	4.69	686.88	27.91	571.46	125.83
40.00	4.61	721.99	27.35	607.43	142.30
42.00	4.61	757.09	27.73	643.32	156.02
44.00	4.55	792.20	27.59	679.15	167.68
46.00	4.07	827.31	26.36	714.92	177.67
48.00	4.32	862.42	27.25	750.65	186.27
50.00	4.71	897.53	27.96	786.34	193.66
52.00	4.50	932.63	27.47	821.99	199.97
54.00	4.65	967.74	27.82	857.62	205.30
56.00	4.36	1002.85	27.56	893.21	209.73
58.00	4.76	1037.96	28.08	928.78	213.31
60.00	4.47	1073.06	27.39	964.33	216.08
62.00	4.25	1108.17	26.83	999.85	218.09
64.00	4.30	1143.28	27.22	1035.35	219.34
66.00	4.66	1178.39	27.84	1070.82	219.84
68.00	4.50	1213.50	27.47	1106.27	219.62
70.00	4.21	1248.60	26.72	1141.70	218.65
72.00	4.30	1283.71	27.14	1177.11	216.94
74.00	4.33	1318.82	27.04	1212.49	214.46
76.00	4.58	1353.93	27.65	1247.84	211.19
78.00	4.53	1389.04	27.53	1283.17	207.09
80.00	4.54	1424.14	27.74	1318.47	202.10
82.00	4.53	1459.25	27.54	1353.74	196.17
84.00	4.31	1494.36	26.98	1388.98	189.20
86.00	4.37	1529.47	27.14	1424.17	181.08
88.00	4.28	1564.58	26.90	1459.33	171.63
90.00	4.53	1599.68	27.53	1494.43	160.63
92.00	4.34	1634.79	27.06	1529.47	147.72
94.00	4.19	1669.90	26.68	1564.41	132.36
96.00	4.68	1705.01	27.48	1599.23	113.55
98.00	4.64	1740.12	27.80	1633.81	89.13
