#
# GeoB 3910
# 24	GeoB 3910	UK’37	Muller et al., 1998 (3)	-4.2	-36.3	-2362	400	Annual*	Jaeschke et al., 2007 (25)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
4.00	0.9620	1310.00	27.20	1350.21	344.35
6.00	0.9560	1860.00	27.00	1926.23	371.99
8.00	0.9550	2420.00	26.90	2501.48	363.74
12.00	0.9660	3520.00	27.30	3648.88	205.47
14.00	0.9650	4080.00	27.20	4202.78	195.50
18.00	0.9640	5200.00	27.20	5271.25	316.26
20.00	0.9720	5760.00	27.40	5803.64	290.61
22.00	0.9450	6320.00	26.70	6334.50	194.91
24.00	0.9620	6750.00	27.10	6764.87	159.65
26.00	0.9680	7060.00	27.30	7096.18	245.84
28.00	0.9570	7370.00	27.00	7426.50	287.42
30.00	0.9610	7670.00	27.10	7756.28	303.41
32.00	0.9520	7980.00	26.80	8085.61	298.01
34.00	0.9600	8290.00	27.10	8414.46	270.02
36.00	0.9550	8590.00	26.90	8742.63	210.78
38.00	0.9550	8900.00	26.90	9067.86	62.18
40.00	0.9490	9110.00	26.80	9266.12	168.61
46.00	0.9500	9740.00	26.80	9852.93	266.40
48.00	0.9510	9950.00	26.80	10047.93	272.66
50.50	0.9420	10210.00	26.60	10291.36	266.04
52.00	0.9470	10370.00	26.70	10437.24	254.68
54.50	0.9450	10630.00	26.60	10679.96	218.39
56.00	0.9380	10790.00	26.50	10825.25	183.82
57.00	0.9430	10900.00	26.60	10921.77	150.67
59.50	0.9460	11150.00	26.70	11160.31	162.33
61.50	0.9460	11350.00	26.70	11349.11	207.20
64.00	0.9420	11600.00	26.60	11584.23	233.61
66.00	0.9390	11800.00	26.50	11771.89	237.24
68.00	0.9380	12000.00	26.50	11959.18	226.71
70.00	0.9390	12200.00	26.50	12146.06	199.79
71.50	0.9370	12350.00	26.40	12285.71	162.91
74.50	0.9290	12700.00	26.20	12641.09	193.00
76.00	0.9300	12900.00	26.20	12856.27	246.92
78.00	0.9310	13170.00	26.20	13142.29	289.86
80.00	0.9370	13430.00	26.40	13427.74	313.44
82.00	0.9300	13700.00	26.20	13712.74	321.75
84.00	0.9280	13970.00	26.10	13997.24	315.79
86.00	0.9340	14230.00	26.30	14281.05	294.29
88.00	0.9330	14500.00	26.30	14561.83	250.23
90.00	0.9370	14710.00	26.40	14737.71	267.93
92.00	0.9240	14930.00	26.00	14911.87	279.56
