#
# NIOP-905
# 21	NIOP-905	UK’37	Muller et al., 1998 (3)	10.6	51.9	-1567	180	Annual (seasonal bias likely)	Huguet et al., 2006 (22)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0.50	0.9120	19.00	26.30	18.81	40.03
5.50	0.9130	208.00	26.33	210.89	153.97
10.50	0.9130	397.00	26.33	404.95	173.64
15.50	0.9180	586.00	26.49	599.86	148.96
20.50	0.9160	782.00	26.42	803.13	79.41
25.50	0.9200	1052.00	26.55	1064.26	184.16
30.50	0.9070	1321.00	26.14	1326.97	206.36
35.50	0.9070	1590.00	26.16	1590.42	178.76
40.50	0.9110	1857.00	26.27	1853.41	91.05
45.50	0.9010	2105.00	25.97	2098.54	202.71
50.50	0.8980	2352.00	25.88	2345.41	251.59
55.50	0.9010	2599.00	25.97	2592.78	275.82
60.50	0.8930	2846.00	25.74	2840.50	282.12
65.50	0.9140	3094.00	26.35	3088.56	271.93
70.50	0.9020	3341.00	25.99	3336.98	243.34
75.50	0.9010	3588.00	25.96	3585.96	188.36
80.50	0.8900	3833.00	25.64	3833.68	98.52
85.50	0.8860	4055.00	25.51	4052.23	191.18
90.50	0.8920	4276.00	25.69	4272.26	235.44
95.50	0.8940	4497.00	25.75	4492.72	257.53
100.50	0.8930	4719.00	25.73	4713.47	263.06
105.50	0.8990	4940.00	25.92	4934.51	253.11
110.50	0.8970	5162.00	25.84	5155.86	225.58
115.50	0.9030	5383.00	26.03	5377.68	172.19
120.50	0.8880	5597.00	25.59	5593.33	75.80
125.50	0.8990	5743.00	25.90	5738.32	157.93
130.50	0.8920	5888.00	25.70	5884.52	198.65
135.50	0.9000	6034.00	25.92	6031.04	222.32
140.50	0.8920	6179.00	25.68	6177.78	234.19
145.50	0.9040	6325.00	26.05	6324.71	236.05
150.50	0.9040	6470.00	26.06	6471.81	228.15
155.50	0.9060	6616.00	26.11	6619.13	209.39
160.50	0.8960	6762.00	25.81	6766.72	176.33
165.50	0.8940	6907.00	25.76	6914.96	117.38
170.50	0.9050	7058.00	26.08	7062.53	125.85
175.50	0.8930	7211.00	25.74	7210.80	141.53
180.50	0.8950	7365.00	25.78	7360.19	110.19
185.50	0.8890	7509.00	25.61	7502.16	99.19
190.50	0.9020	7641.00	26.01	7633.89	133.59
195.50	0.8990	7773.00	25.91	7766.43	122.44
200.50	0.8870	7903.00	25.54	7898.46	68.62
205.50	0.8850	8018.00	25.49	8014.02	141.59
210.50	0.8960	8132.00	25.80	8130.66	178.68
215.50	0.9040	8247.00	26.08	8247.59	201.12
220.50	0.9000	8362.00	25.94	8364.71	213.62
225.50	0.9030	8477.00	26.02	8481.99	217.89
230.50	0.9080	8591.00	26.19	8599.42	214.44
235.50	0.8960	8706.00	25.82	8717.00	202.88
240.50	0.8970	8821.00	25.85	8834.78	181.66
245.50	0.9090	8936.00	26.22	8952.88	146.67
250.50	0.9070	9053.00	26.16	9074.92	98.20
255.50	0.8900	9222.00	25.64	9233.98	168.47
260.50	0.9020	9391.00	26.00	9395.27	205.88
265.50	0.8990	9560.00	25.92	9556.96	225.15
270.50	0.9030	9729.00	26.02	9718.92	230.91
275.50	0.9000	9898.00	25.93	9881.13	224.29
280.50	0.8920	10067.00	25.71	10043.61	204.15
285.50	0.8890	10236.00	25.62	10206.47	165.83
290.50	0.8890	10405.00	25.59	10370.38	89.26
295.50	0.8830	10572.00	25.42	10541.44	144.42
300.50	0.8870	10738.00	25.56	10714.70	173.95
305.50	0.8880	10905.00	25.58	10888.52	169.30
310.50	0.9010	11072.00	25.98	11062.95	125.82
315.50	0.9060	11207.00	26.11	11240.42	91.31
320.50	0.9040	11309.00	26.06	11432.23	117.33
325.50	0.9050	11623.00	26.11	11683.26	193.09
330.50	0.9100	11937.00	26.23	11936.13	208.69
335.50	0.9020	12251.00	25.99	12189.88	180.90
340.50	0.9020	12551.00	26.00	12440.67	104.85
345.50	0.8970	12734.00	25.85	12648.06	174.00
350.50	0.8970	12917.00	25.86	12857.49	185.50
355.50	0.8960	13100.00	25.82	13067.89	155.26
360.50	0.8930	13304.00	25.71	13325.41	74.94
365.50	0.8940	13591.00	25.77	13703.85	192.27
370.50	0.8930	13858.00	25.72	14036.52	233.41
375.50	0.8930	14125.00	25.73	14371.66	227.71
380.50	0.8990	14651.00	25.90	14970.39	294.77
