#
# MD01-2390
# 60	MD01-2390	Mg/Ca (G.ruber s.s.)	Dekens et al., 2002 (38)	6.6	113.4	-1545	200	Annual (wt. toward summer)	Steinke et al., 2008 (56)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
12.50	4.4600	1050.00	27.36	1045.33	80.88
17.50	4.3700	1198.80	27.14	1207.06	151.33
22.50	4.6100	1347.50	27.73	1355.49	201.20
27.50	4.6000	1496.30	27.71	1504.19	235.22
32.50	4.5300	1645.00	27.54	1653.04	259.72
37.50	4.7500	1793.80	28.06	1802.00	277.24
42.50	4.6200	1942.50	27.76	1951.05	289.07
47.50	4.3800	2091.20	27.16	2100.18	295.87
52.50	4.8400	2240.00	28.27	2249.38	298.02
57.50	4.6100	2388.80	27.73	2398.65	295.60
62.50	4.5100	2537.50	27.49	2548.00	288.51
67.50	4.7400	2686.20	28.04	2697.42	276.40
72.50	4.8100	2835.00	28.20	2846.93	258.57
77.50	4.6900	2983.80	27.92	2996.55	233.74
82.50	4.8200	3132.50	28.23	3146.32	199.32
87.50	4.4800	3281.20	27.41	3296.36	148.87
92.50	4.5000	3430.00	27.46	3447.76	66.43
97.50	4.6300	3589.60	27.78	3608.76	159.01
102.50	4.6400	3749.10	27.80	3771.11	218.22
107.50	4.6100	3908.70	27.73	3933.69	262.57
112.50	4.7800	4068.20	28.13	4096.40	298.72
117.50	4.7900	4227.80	28.16	4259.19	329.37
127.50	4.6600	4546.90	27.85	4584.94	379.28
137.50	4.8100	4866.00	28.20	4910.86	418.35
142.50	4.6700	5025.60	27.87	5073.86	434.77
147.50	4.3500	5185.10	27.09	5236.89	449.41
152.50	4.5200	5344.70	27.51	5399.94	462.46
167.50	4.7000	5823.30	27.95	5889.23	493.16
177.50	5.1800	6142.40	29.03	6215.52	507.43
187.50	4.6700	6461.60	27.87	6541.87	517.22
197.50	4.8000	6780.70	28.18	6868.28	522.80
202.50	4.6700	6940.20	27.87	7031.51	524.05
207.50	4.6300	7099.80	27.78	7194.76	524.29
212.50	4.6700	7259.30	27.87	7358.02	523.51
217.50	4.6800	7418.90	27.90	7521.30	521.72
222.50	4.6900	7578.40	27.92	7684.59	518.90
227.50	4.6600	7738.00	27.85	7847.89	515.03
232.50	4.7900	7897.60	28.16	8011.22	510.09
237.50	4.5100	8057.10	27.49	8174.55	504.06
242.50	4.6200	8216.70	27.76	8337.91	496.88
247.50	4.9300	8376.20	28.48	8501.29	488.50
252.50	4.7900	8535.80	28.16	8664.68	478.87
257.50	4.5100	8695.30	27.49	8828.09	467.91
262.50	4.4200	8854.90	27.26	8991.53	455.52
267.50	4.8300	9014.40	28.25	9154.99	441.57
272.50	4.8900	9174.00	28.39	9318.48	425.93
277.50	4.7800	9333.60	28.13	9481.99	408.37
282.50	4.6300	9493.10	27.78	9645.54	388.66
287.50	4.9700	9652.70	28.57	9809.13	366.44
292.50	4.9100	9812.20	28.43	9972.77	341.21
307.50	4.5300	10291.00	27.54	10464.16	237.52
317.50	4.5000	10610.00	27.46	10791.24	114.17
327.50	4.4900	10893.00	27.44	11042.12	214.46
337.50	4.5500	11176.00	27.59	11292.18	279.08
347.50	4.4200	11459.00	27.26	11542.55	326.62
357.50	4.3300	11772.00	27.04	11793.10	363.89
367.50	4.3800	12117.00	27.16	12043.76	393.81
372.50	4.0700	12289.00	26.35	12169.13	406.54
382.50	4.1000	12633.00	26.43	12419.93	428.22
387.50	4.0000	12806.00	26.15	12545.35	437.35
392.50	4.2800	12978.00	26.91	12670.80	445.44
397.50	4.1400	13150.00	26.54	12796.25	452.54
401.50	4.1800	13288.00	26.64	12896.63	457.55
402.50	4.1500	13322.00	26.56	12921.72	458.71
407.50	4.5000	13494.00	27.46	13047.21	463.97
411.50	4.1800	13632.00	26.64	13147.61	467.55
412.50	4.4200	13667.00	27.26	13172.71	468.36
417.50	4.2100	13839.00	26.72	13298.22	471.91
421.50	4.3400	13977.00	27.06	13398.64	474.14
422.50	4.1700	14011.00	26.62	13423.75	474.62
431.50	4.0900	14321.00	26.40	13649.73	477.47
432.50	3.8300	14356.00	25.67	13674.84	477.63
441.50	4.0400	14666.00	26.26	13900.86	477.60
442.50	3.9500	14700.00	26.01	13925.97	477.44
451.50	3.7500	14826.00	25.44	14152.04	474.54
452.50	3.9800	14840.00	26.10	14177.16	474.05
461.50	3.9900	14966.00	26.13	14403.27	468.22
471.50	3.9100	15106.00	25.90	14654.56	458.51
491.50	4.2900	15386.00	26.93	15157.30	427.93
501.50	3.9700	15526.00	26.07	15408.77	406.22
511.50	4.0100	15666.00	26.18	15660.32	379.31
521.50	3.8500	15806.00	25.73	15911.97	345.98
531.50	4.0600	15946.00	26.32	16163.77	304.13
541.50	3.7900	16086.00	25.56	16415.77	249.54
551.50	3.9600	16226.00	26.04	16668.23	170.36
