#
# IOW225517
# 14	IOW225517	UK’37	Muller et al., 1998 (3)	57.7	7.1	-293	120	Spring to Winter	Emeis et al., 2003 (18)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
42.00	0.4235	1820.00	11.50	1821.65	86.08
47.00	0.4235	1970.00	11.50	1954.55	151.12
52.00	0.4235	2110.00	11.50	2086.90	182.78
57.00	0.4301	2240.00	11.70	2218.99	197.90
62.00	0.4268	2370.00	11.60	2350.88	200.29
67.00	0.4268	2490.00	11.60	2482.59	190.46
72.00	0.4367	2610.00	11.90	2614.07	166.31
77.00	0.4433	2730.00	12.10	2745.18	119.56
82.00	0.4367	2850.00	11.90	2866.91	80.41
87.00	0.4400	2970.00	12.00	2967.94	140.35
92.00	0.4433	3080.00	12.10	3068.48	176.56
96.00	0.4367	3170.00	11.90	3148.77	197.63
97.00	0.4466	3190.00	12.20	3168.83	202.11
102.00	0.4466	3310.00	12.20	3269.05	220.70
107.00	0.4565	3420.00	12.50	3369.18	233.97
112.00	0.4499	3530.00	12.30	3469.23	242.78
117.00	0.4499	3630.00	12.30	3569.21	247.59
122.00	0.4433	3740.00	12.10	3669.13	248.63
127.00	0.4565	3840.00	12.50	3768.98	245.92
132.00	0.4598	3940.00	12.60	3868.76	239.32
137.00	0.4664	4030.00	12.80	3968.47	228.48
142.00	0.4697	4130.00	12.90	4068.10	212.72
147.00	0.4697	4210.00	12.90	4167.61	190.78
152.00	0.4796	4300.00	13.20	4266.97	160.05
157.00	0.4697	4380.00	12.90	4366.02	113.23
162.00	0.4565	4450.00	12.50	4454.74	72.74
167.00	0.4697	4520.00	12.90	4521.55	111.45
172.00	0.4730	4590.00	13.00	4588.04	127.38
177.00	0.4763	4650.00	13.10	4654.37	129.82
182.00	0.4697	4710.00	12.90	4720.54	119.80
187.00	0.4796	4780.00	13.20	4786.49	93.53
192.00	0.4730	4850.00	13.00	4858.76	80.52
196.00	0.4829	4920.00	13.30	4928.26	120.60
197.00	0.4829	4940.00	13.30	4945.56	127.46
202.00	0.4961	5030.00	13.70	5031.88	151.30
207.00	0.4796	5120.00	13.20	5117.99	162.58
212.00	0.4796	5200.00	13.20	5203.93	163.92
217.00	0.4730	5290.00	13.00	5289.71	155.56
222.00	0.4862	5380.00	13.40	5375.29	135.70
227.00	0.4994	5470.00	13.80	5460.57	97.44
232.00	0.4796	5560.00	13.20	5548.13	73.75
237.00	0.4895	5640.00	13.50	5641.99	133.80
242.00	0.4961	5730.00	13.70	5735.42	169.16
247.00	0.4994	5820.00	13.80	5828.68	193.94
252.00	0.4796	5910.00	13.20	5921.83	211.91
257.00	0.4994	6000.00	13.80	6014.89	224.71
262.00	0.4994	6090.00	13.80	6107.89	233.20
267.00	0.5126	6170.00	14.20	6200.83	237.86
272.00	0.5027	6260.00	13.90	6293.72	238.89
277.00	0.5126	6350.00	14.20	6386.54	236.36
282.00	0.5093	6440.00	14.10	6479.31	230.14
287.00	0.4928	6530.00	13.60	6572.01	219.93
297.00	0.5093	6710.00	14.10	6757.17	184.63
302.00	0.4961	6800.00	13.70	6849.57	156.21
307.00	0.4961	6890.00	13.70	6941.70	114.07
312.00	0.5060	6990.00	14.00	7062.61	110.64
317.00	0.5126	7100.00	14.20	7250.62	194.34
322.00	0.5126	7220.00	14.20	7438.02	246.01
327.00	0.5093	7350.00	14.10	7625.18	283.75
332.00	0.4862	7480.00	13.40	7812.21	312.67
337.00	0.4961	7620.00	13.70	7999.12	335.06
342.00	0.4961	7770.00	13.70	8185.96	352.16
347.00	0.5060	7920.00	14.00	8372.72	364.73
352.00	0.4895	8090.00	13.50	8559.42	373.22
357.00	0.4895	8260.00	13.50	8746.05	377.90
362.00	0.4994	8440.00	13.80	8932.63	378.92
367.00	0.4895	8620.00	13.50	9119.15	376.31
372.00	0.4994	8820.00	13.80	9305.61	369.99
377.00	0.4961	9020.00	13.70	9492.01	359.76
382.00	0.4994	9230.00	13.80	9678.34	345.28
387.00	0.4928	9440.00	13.60	9864.59	325.97
392.00	0.4994	9670.00	13.80	10050.74	300.91
396.00	0.4796	9850.00	13.20	10199.58	275.67
397.00	0.4796	9900.00	13.20	10236.77	268.48
402.00	0.4928	10140.00	13.60	10422.61	225.51
407.00	0.4829	10380.00	13.30	10608.08	163.84
412.00	0.4862	10640.00	13.40	10792.83	133.28
417.00	0.4664	10890.00	12.80	10980.45	216.24
422.00	0.4763	11140.00	13.10	11167.62	274.92
427.00	0.4829	11390.00	13.30	11354.62	323.11
