#
# ME005A-43JC
# 5	ME005A-43JC	Mg/Ca (G.ruber)	Anand et al., 2003 (8)	7.9	-83.6	-1368	200	Annual*	Benway et al.,2006 (9)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
1.00	4.2100	492.00	26.73	209	171
3.00	3.8700	857.00	25.77	627	271
5.00	3.4400	1222.00	24.48	1045	313
6.00	3.5300	1404.00	24.75	1254	321
8.00	3.8900	1768.00	25.85	1671	314
10.00	4.3500	2133.00	27.08	2089	273
11.00	4.1700	2315.00	26.61	2297	235
13.00	3.6900	2680.00	25.24	2714	46
15.00	4.7300	3045.00	28.01	3076	219
16.00	3.9800	3227.00	26.10	3257	254
18.00	4.8300	3592.00	28.25	3618	292
20.00	4.7100	3956.00	27.96	3979	299
21.00	3.5700	4138.00	24.89	4160	292
23.00	3.9900	4503.00	26.12	4521	256
25.00	4.4900	4868.00	27.43	4882	171
26.00	3.9700	5050.00	26.07	5062	78
28.00	4.0800	5245.00	26.36	5257	181
30.00	4.0200	5440.00	26.20	5452	243
31.00	4.0400	5538.00	26.26	5550	267
33.00	4.3400	5733.00	27.07	5745	308
35.00	4.2000	5928.00	26.68	5939	341
36.00	4.0600	6025.00	26.32	6037	356
38.00	4.1000	6220.00	26.44	6232	382
40.00	4.2100	6416.00	26.74	6426	404
41.00	3.8400	6513.00	25.69	6524	414
43.00	4.1500	6708.00	26.56	6718	432
45.00	4.0100	6903.00	26.18	6913	447
46.00	4.1600	7001.00	26.60	7010	453
48.00	4.1800	7196.00	26.65	7205	465
50.00	3.7000	7391.00	25.30	7400	474
51.00	4.8100	7488.00	28.21	7497	478
53.00	3.9000	7684.00	25.86	7692	484
55.00	3.9000	7879.00	25.86	7886	489
56.00	4.1900	7976.00	26.68	7984	490
58.00	4.1600	8171.00	26.59	8178	492
60.00	3.9600	8366.00	26.03	8373	492
61.00	4.0600	8464.00	26.31	8470	491
63.00	3.3400	8659.00	24.16	8665	488
65.00	3.9100	8854.00	25.90	8859	484
66.00	4.3800	8952.00	27.16	8957	480
68.00	3.9900	9147.00	26.11	9151	473
70.00	4.1900	9342.00	26.67	9346	463
71.00	4.3100	9439.00	26.99	9443	458
73.00	3.8700	9634.00	25.80	9638	445
75.00	4.0400	9829.00	26.25	9832	429
76.00	4.2700	9927.00	26.88	9929	421
78.00	3.9100	10122.00	25.89	10124	401
80.00	3.9300	10317.00	25.96	10318	378
81.00	3.9200	10415.00	25.92	10416	365
83.00	4.1300	10610.00	26.50	10610	336
85.00	3.6900	10805.00	25.24	10804	300
86.00	4.6000	10902.00	27.71	10902	280
88.00	3.7700	11097.00	25.49	11096	231
90.00	4.0400	11292.00	26.27	11290	163
91.00	4.1200	11390.00	26.50	11387	113
93.00	4.0600	11599.00	26.32	11613	209
95.00	3.9100	11807.00	25.91	11839	269
96.00	3.6900	11911.00	25.27	11952	293
98.00	3.7600	12120.00	25.48	12177	332
100.00	4.1700	12328.00	26.61	12403	363
101.00	4.0400	12433.00	26.26	12516	376
103.00	3.8500	12641.00	25.74	12741	399
106.00	3.9100	12954.00	25.90	13079	425
111.00	4.0200	13475.00	26.20	13643	449
113.00	3.8300	13684.00	25.66	13868	453
116.00	3.9900	13996.00	26.14	14207	453
118.00	3.9500	14205.00	26.01	14432	449
121.00	3.6800	14518.00	25.24	14770	437
123.00	3.9000	14726.00	25.88	14995	425
126.00	4.0400	15039.00	26.26	15333	399
128.00	3.8200	15247.00	25.65	15558	376
131.00	4.0300	15560.00	26.24	15895	328
