#
# Flarken Lake
# 58	Flarken Lake	Pollen MAT	Seppa et al., 2005 (53)	58.6	13.7	108	100	Annual	Seppa and Birk, 2001; Seppa et al. 2005 (53, 54)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
2.50	5.7390	-49.62	5.74	100.81	120.17
7.50	6.1492	179.67	6.15	304.25	182.46
12.50	5.6004	407.17	5.60	508.33	194.85
17.50	5.5960	631.08	5.60	712.94	168.60
22.50	5.5454	849.60	5.55	917.22	86.54
27.50	6.6254	1061.40	6.63	1096.69	173.22
32.50	6.2740	1266.87	6.27	1275.71	221.56
37.50	6.6768	1466.90	6.68	1455.06	248.72
42.50	6.2355	1662.34	6.24	1634.63	261.51
47.50	6.9298	1854.05	6.93	1814.38	262.07
52.50	7.6860	2042.89	7.69	1994.31	250.52
57.50	7.0155	2229.73	7.02	2174.45	224.98
62.50	7.4050	2415.43	7.41	2354.92	179.55
67.50	7.3656	2600.85	7.37	2535.85	101.85
72.50	7.7196	2786.51	7.72	2707.86	179.50
77.50	7.3831	2971.53	7.38	2880.23	228.81
82.50	7.4796	3154.68	7.48	3052.89	260.86
87.50	7.0186	3334.74	7.02	3225.72	281.65
92.50	7.0636	3510.48	7.06	3398.68	293.59
97.50	6.7565	3680.69	6.76	3571.75	297.74
102.50	7.8928	3844.13	7.89	3744.94	294.43
107.50	7.8168	3999.58	7.82	3918.24	283.39
112.50	7.6456	4145.82	7.65	4091.68	263.65
117.50	7.8786	4281.61	7.88	4265.29	232.96
122.50	7.6596	4405.75	7.66	4439.18	185.87
127.50	8.4108	4516.99	8.41	4607.83	109.00
132.50	8.2422	4614.64	8.24	4663.62	127.79
137.50	8.6593	4700.05	8.66	4713.34	146.01
142.50	8.2934	4775.08	8.29	4763.17	158.92
147.50	8.1153	4841.62	8.12	4813.07	167.78
152.50	7.4374	4901.53	7.44	4863.04	173.20
157.50	8.1727	4956.69	8.17	4913.05	175.51
162.50	8.0659	5008.97	8.07	4963.12	174.83
167.50	8.0108	5060.23	8.01	5013.24	171.08
172.50	7.9896	5112.36	7.99	5063.44	164.04
177.50	7.0547	5167.22	7.05	5113.76	153.12
182.50	7.7710	5226.68	7.77	5166.19	140.13
187.50	7.5243	5292.18	7.52	5252.27	170.99
192.50	7.8176	5363.38	7.82	5341.04	192.33
197.50	7.1852	5439.51	7.19	5430.04	205.92
202.50	7.0233	5519.78	7.02	5519.20	213.41
207.50	7.5457	5603.42	7.55	5608.47	215.50
212.50	6.8567	5689.65	6.86	5697.85	212.40
217.50	7.2479	5777.70	7.25	5787.33	203.91
222.50	7.5981	5866.79	7.60	5876.93	189.33
227.50	8.2294	5956.15	8.23	5966.67	167.11
232.50	8.1012	6044.99	8.10	6056.65	133.49
237.50	8.2662	6132.54	8.27	6146.45	82.23
242.50	8.2436	6218.14	8.24	6219.24	124.80
247.50	7.5599	6301.59	7.56	6291.59	154.50
252.50	8.4982	6382.81	8.50	6364.14	174.49
257.50	7.7048	6461.70	7.70	6436.79	187.93
262.50	8.5885	6538.19	8.59	6509.53	196.17
267.50	8.6924	6612.19	8.69	6582.35	199.85
272.50	8.4031	6683.61	8.40	6655.24	199.23
277.50	8.6167	6752.37	8.62	6728.20	194.27
282.50	8.8072	6818.39	8.81	6801.25	184.59
287.50	8.3321	6881.57	8.33	6874.41	169.38
292.50	8.8077	6941.84	8.81	6947.75	146.88
297.50	8.6717	6999.11	8.67	7020.19	115.63
302.50	8.8141	7053.41	8.81	7065.50	129.39
307.50	8.4839	7105.24	8.48	7109.69	140.40
312.50	8.6720	7155.18	8.67	7154.03	146.97
317.50	8.9638	7203.86	8.96	7198.46	149.70
322.50	8.5695	7251.87	8.57	7242.98	148.82
327.50	8.6112	7299.81	8.61	7287.56	144.27
332.50	8.7469	7348.31	8.75	7332.23	135.68
337.50	8.5439	7397.95	8.54	7376.98	122.19
342.50	9.3968	7449.34	9.40	7421.89	101.83
347.50	9.1917	7503.09	9.19	7468.49	74.51
352.50	8.7040	7559.68	8.70	7537.98	120.23
357.50	8.7231	7619.06	8.72	7609.25	148.62
362.50	8.5594	7681.06	8.56	7680.70	166.19
367.50	7.9463	7745.52	7.95	7752.25	176.23
372.50	8.2298	7812.26	8.23	7823.89	179.99
377.50	8.5517	7881.12	8.55	7895.61	177.85
382.50	8.3803	7951.93	8.38	7967.42	169.54
387.50	7.8041	8024.51	7.80	8039.34	154.03
392.50	7.7780	8098.70	7.78	8111.43	128.54
397.50	7.7813	8174.33	7.78	8183.96	89.95
402.50	6.4823	8251.18	6.48	8256.36	131.07
407.50	5.6370	8328.80	5.64	8329.45	158.46
412.50	7.2857	8406.72	7.29	8402.77	176.18
417.50	6.7338	8484.42	6.73	8476.23	187.17
422.50	6.9603	8561.44	6.96	8549.81	192.64
427.50	7.0451	8637.26	7.05	8623.49	193.13
432.50	7.2789	8711.41	7.28	8697.30	188.70
437.50	6.8576	8783.38	6.86	8771.24	179.04
442.50	7.0504	8852.70	7.05	8845.41	163.27
447.50	6.6605	8918.86	6.66	8920.28	141.56
452.50	6.8232	8981.79	6.82	8995.38	145.79
457.50	7.1949	9043.04	7.19	9071.10	142.16
462.50	6.8510	9104.60	6.85	9147.18	128.02
467.50	6.1901	9168.42	6.19	9223.90	102.80
472.50	6.2443	9236.32	6.24	9300.21	139.64
477.50	6.4332	9309.42	6.43	9376.91	165.66
482.50	5.9858	9388.67	5.99	9453.76	182.75
487.50	5.0762	9475.04	5.08	9530.72	193.25
492.50	4.7880	9569.49	4.79	9607.75	198.17
497.50	5.3921	9672.97	5.39	9684.85	197.87
502.50	5.3909	9786.45	5.39	9762.03	192.25
507.50	4.3527	9910.87	4.35	9839.31	180.70
512.50	4.1601	10047.20	4.16	9916.75	161.63
517.50	4.2200	10196.39	4.22	10002.92	138.61
522.50	3.0291	10358.99	3.03	10244.21	205.20
527.50	3.7031	10533.84	3.70	10496.21	223.38
532.50	1.5745	10719.36	1.57	10749.22	203.71
537.50	1.4961	10913.97	1.50	11000.94	142.65
