#
# MD97-2121
# 48	MD97-2121	UK’37	Muller et al., 1998 (3)	-40.4	178	-3014	80	Annual	Pahnke and Sachs, 2006 (45)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
101.5	0.6088	2813.01	16.76	2813.01	195.81
105.5	0.6123	2924.19	16.86	2924.19	158.85
107.5	0.6177	2979.83	17.02	2979.83	135.16
109.5	0.6282	3330	17.33	3035.58	105.03
111.5	0.6294	3352.56	17.37	3093.32	106.13
113.5	0.6119	3409.31	16.85	3153.05	137.48
115.5	0.6083	3466.06	16.74	3212.9	161.65
117.5	0.603	3522.81	16.59	3272.78	181.53
119.5	0.6103	3579.56	16.8	3332.69	198.42
121.5	0.5971	3636.31	16.41	3392.62	213.03
123.5	0.5944	3693.06	16.34	3452.56	225.8
125.5	0.6161	3749.81	16.97	3512.52	237.03
127.5	0.6059	3806.56	16.67	3572.48	246.94
131.5	0.5959	3920.06	16.38	3692.43	263.34
154.5	0.606	4572.69	16.68	4382.57	293.06
155.5	0.6226	4601.06	17.17	4412.59	292.21
159.5	0.6403	4714.56	17.69	4532.68	286.98
163.5	0.6316	4828.06	17.43	4652.79	278.76
167.5	0.627	4941.56	17.3	4772.92	267.26
171.5	0.6292	5055.06	17.36	4893.08	252.03
175.5	0.6321	5168.56	17.44	5013.27	232.34
179.5	0.6307	5282.06	17.4	5133.49	206.92
183.5	0.6266	5395.56	17.28	5253.77	173.28
187.5	0.6279	5509.06	17.32	5374.16	124.89
191.5	0.6303	5622.5	17.39	5512.8	90.26
195.5	0.6297	5735.83	17.37	5705.25	91.28
199.5	0.6335	5807.7	17.48	5802.13	102.89
205.5	0.6358	5906.62	17.55	5900.21	147.35
209.5	0.6356	5972.57	17.55	5965.73	167
213.5	0.6389	6038.51	17.64	6031.29	181.94
217.5	0.6406	6104.46	17.7	6096.89	193.29
221.5	0.6138	6170.41	16.9	6162.51	201.68
223.5	0.5925	6203.38	16.28	6195.34	204.88
225.5	0.639	6236.35	17.65	6228.17	207.47
229.5	0.6386	6302.3	17.64	6293.84	210.9
233.5	0.6437	6368.24	17.78	6359.54	212.1
237.5	0.641	6434.19	17.71	6425.26	211.11
241.5	0.6441	6500.14	17.8	6491	207.92
245.5	0.6465	6566.08	17.87	6556.76	202.43
249.5	0.6531	6632.03	18.06	6622.55	194.47
253.5	0.6384	6697.97	17.63	6688.36	183.76
257.5	0.6514	6763.92	18.01	6754.22	169.8
261.5	0.6505	6829.86	17.99	6820.12	151.78
265.5	0.6445	6895.81	17.81	6886.1	128.19
269.5	0.6505	6961.76	17.98	6952.32	96.04
271.5	0.6388	7040.5	17.64	7014.8	112.25
273.5	0.6431	7134.5	17.77	7106.65	151.73
275.5	0.6382	7228.5	17.62	7198.61	180.11
277.5	0.6432	7322.5	17.77	7290.63	201.85
279.5	0.6488	7416.5	17.93	7382.68	218.86
281.5	0.6407	7510.5	17.7	7474.75	232.14
283.5	0.6302	7604.5	17.39	7566.85	242.31
285.5	0.6322	7698.5	17.45	7658.96	249.71
287.5	0.6535	7792.5	18.07	7751.09	254.6
289.5	0.6394	7886.5	17.66	7843.23	257.09
291.5	0.6353	7980.5	17.54	7935.39	257.26
293.5	0.6491	8074.5	17.94	8027.56	255.12
295.5	0.644	8168.5	17.79	8119.74	250.59
297.5	0.6403	8262.5	17.68	8211.94	243.54
299.5	0.64	8356.5	17.68	8304.16	233.75
301.5	0.6531	8450.5	18.06	8396.4	220.85
303.5	0.6535	8544.5	18.07	8488.66	204.27
307.5	0.6527	8732.5	18.05	8673.31	155.19
309.5	0.6555	8826.5	18.13	8765.78	116.4
311.5	0.6522	8881.41	18.04	8833.5	101.95
313.5	0.6537	8923.28	18.08	8876.17	120.57
315.5	0.6547	8965.16	18.11	8918.9	134.52
317.5	0.6614	9007.03	18.31	8961.66	144.95
319.5	0.659	9048.91	18.24	9004.43	152.55
321.5	0.6551	9090.78	18.12	9047.22	157.69
323.5	0.6519	9132.66	18.03	9090.01	160.58
325.5	0.6472	9174.53	17.89	9132.82	161.34
331.5	0.636	9300.16	17.56	9261.29	150.55
333.5	0.6314	9342.03	17.42	9304.13	142.01
335.5	0.6439	9383.91	17.79	9346.98	130.29
337.5	0.6455	9425.78	17.84	9389.85	114.38
343.5	0.6323	9557.95	17.45	9520.71	58.46
345.5	0.6292	9608.56	17.36	9568.07	99.29
351.5	0.6246	9760.38	17.22	9710.67	162.35
353.5	0.6319	9810.98	17.44	9758.26	176.2
355.5	0.6266	9861.59	17.28	9805.87	188
357.5	0.6242	9912.2	17.21	9853.49	198.1
359.5	0.6342	9962.8	17.51	9901.12	206.76
361.5	0.634	10013.4	17.5	9948.76	214.16
363.5	0.6335	10064	17.48	9996.42	220.43
365.5	0.6336	10114.6	17.49	10044.08	225.66
367.5	0.6228	10165.2	17.17	10091.74	229.93
369.5	0.648	10215.8	17.91	10139.42	233.29
371.5	0.6248	10266.4	17.23	10187.1	235.78
373.5	0.6259	10317	17.26	10234.79	237.43
375.5	0.62	10367.7	17.09	10282.49	238.26
377.5	0.6264	10418.3	17.28	10330.19	238.28
379.5	0.6212	10468.9	17.12	10377.9	237.49
381.5	0.621	10519.5	17.12	10425.62	235.89
383.5	0.6178	10570.1	17.02	10473.35	233.46
385.5	0.6144	10620.7	16.92	10521.08	230.17
393.5	0.6101	10823.1	16.8	10712.09	207.59
397.5	0.6261	10924.3	17.27	10807.67	189.47
399.5	0.6186	10974.9	17.05	10855.48	178.19
401.5	0.6054	11025.5	16.66	10903.31	165.05
405.5	0.5943	11126.7	16.33	10999.08	131.14
409.5	0.5877	11317.5	16.14	11172.45	139.16
413.5	0.5871	11657.5	16.12	11578.59	213.75
417.5	0.5796	11997.5	15.9	11985.41	200.73
421.5	0.5884	12250.3	16.16	12405.85	195.96
425.5	0.5778	12357.6	15.85	12826.71	333.44
429.5	0.5801	12464.9	15.91	13241.2	438.03
