#
# M39-008
# 7	M39-008	UK’37	Muller et al., 1998 (3)	39.4	-7.1	-576	140	Annual	Cacho et al., 2001 (10)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
5.00	0.7025	1457.50	19.99	1491.89	298.35
10.00	0.7091	2722.00	20.19	2759.38	222.80
15.00	0.6914	3697.00	19.65	3713.67	256.16
20.00	0.7075	4473.60	20.14	4458.55	158.56
25.00	0.6990	4952.60	19.88	4900.91	179.53
30.00	0.7227	5452.20	20.60	5399.29	180.34
35.00	0.7187	5982.70	20.48	5984.17	199.78
40.00	0.7283	6372.40	20.77	6402.69	117.74
45.00	0.7234	6550.89	20.62	6583.27	190.67
50.00	0.7134	6729.38	20.32	6762.48	232.59
55.00	0.7222	6907.87	20.58	6941.05	258.59
60.00	0.7212	7086.36	20.55	7119.17	273.13
65.00	0.7268	7264.85	20.72	7296.91	277.92
70.00	0.7183	7443.34	20.46	7474.29	273.43
75.00	0.7255	7621.83	20.68	7651.27	259.11
80.00	0.7087	7800.32	20.17	7827.79	233.09
85.00	0.7074	7978.81	20.13	8003.60	190.55
95.00	0.7076	8222.98	20.14	8246.46	109.84
100.00	0.7205	8260.46	20.53	8289.79	130.89
105.00	0.7330	8297.93	20.91	8332.78	147.05
110.00	0.7351	8335.40	20.97	8375.59	159.84
115.00	0.7198	8372.88	20.51	8418.27	170.03
120.00	0.7229	8410.35	20.60	8460.86	178.09
125.00	0.7334	8447.83	20.92	8503.36	184.29
130.00	0.7221	8485.30	20.58	8545.79	188.84
135.00	0.7359	8522.78	21.00	8588.16	191.85
140.00	0.7252	8560.25	20.67	8630.47	193.41
145.00	0.7376	8597.73	21.05	8672.72	193.55
150.00	0.7337	8635.20	20.93	8714.91	192.29
155.00	0.7269	8672.68	20.72	8757.03	189.60
160.00	0.7098	8710.15	20.21	8799.08	185.43
165.00	0.7157	8747.63	20.38	8841.06	179.70
170.00	0.7337	8785.10	20.93	8882.94	172.26
175.00	0.7332	8822.58	20.92	8924.71	162.92
180.00	0.7312	8860.05	20.86	8966.31	151.37
185.00	0.7307	8897.53	20.84	9007.61	137.21
190.00	0.7295	8935.00	20.80	9047.30	121.04
195.00	0.7402	8950.46	21.13	9067.57	124.55
200.00	0.7244	8965.92	20.65	9086.50	128.84
205.00	0.7244	8981.38	20.65	9105.19	132.67
210.00	0.7439	8996.84	21.24	9123.74	135.98
215.00	0.7293	9012.30	20.80	9142.19	138.72
225.00	0.7291	9043.21	20.79	9178.87	142.57
230.00	0.7299	9058.67	20.81	9197.12	143.68
235.00	0.7453	9074.13	21.28	9215.32	144.23
240.00	0.7374	9089.59	21.04	9233.47	144.24
245.00	0.7443	9105.05	21.25	9251.56	143.69
250.00	0.7558	9120.51	21.60	9269.61	142.55
255.00	0.7490	9135.97	21.39	9287.60	140.82
260.00	0.7398	9151.43	21.11	9305.52	138.44
265.00	0.7509	9166.89	21.45	9323.38	135.38
270.00	0.7466	9182.35	21.32	9341.16	131.56
275.00	0.7532	9197.81	21.52	9358.82	126.89
280.00	0.7293	9213.27	20.80	9376.32	121.23
285.00	0.7270	9228.72	20.73	9393.46	114.28
290.00	0.7416	9277.20	21.17	9445.92	132.23
295.00	0.7296	9375.20	20.81	9549.54	173.50
300.00	0.7283	9473.20	20.77	9652.25	201.65
305.00	0.7281	9571.20	20.76	9754.57	221.79
310.00	0.7283	9669.20	20.77	9856.63	236.01
315.00	0.7211	9767.20	20.55	9958.48	245.35
320.00	0.7425	9865.20	21.20	10060.15	250.39
325.00	0.7178	9963.20	20.45	10161.66	251.39
330.00	0.6909	10061.20	19.63	10263.00	248.44
335.00	0.7311	10159.20	20.82	10364.17	241.40
340.00	0.7413	10257.20	21.16	10465.14	229.95
345.00	0.7451	10355.20	21.28	10565.86	213.42
350.00	0.7701	10453.20	22.03	10666.22	190.61
355.00	0.7610	10551.20	21.76	10765.87	159.22
360.00	0.7452	10699.60	21.28	10905.11	166.03
365.00	0.7462	10923.60	21.31	11102.24	219.39
370.00	0.7346	11147.60	20.96	11297.92	251.44
375.00	0.7474	11371.60	21.35	11492.89	269.49
380.00	0.7175	11595.60	20.44	11687.33	276.19
385.00	0.6775	11819.60	19.23	11881.31	272.32
390.00	0.6705	12043.60	19.02	12074.77	257.39
395.00	0.6110	12267.60	17.21	12267.59	229.30
400.00	0.6367	12491.60	17.99	12459.23	182.25
405.00	0.5381	12753.89	15.00	12721.38	198.25
410.00	0.6759	13073.62	19.18	13088.44	290.27
415.00	0.6753	13393.35	19.16	13453.67	346.75
420.00	0.6592	13713.07	18.67	13818.05	383.59
425.00	0.6631	14032.80	18.79	14181.85	406.14
430.00	0.6584	14352.53	18.65	14545.15	416.78
435.00	0.6462	14672.26	18.28	14908.00	416.46
