#
# Homestead Scarp
# 43	Homestead Scarp	Pollen MAT	±0.98 C uncertainty	-52.5	169.1	30	70	Summer	McGlone et al., 2010 (42)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
230.00	9.1578	4950.06	9.16	4849.16	159.73
232.00	9.0267	5003.42	9.03	4907.92	173.28
234.00	9.0472	5056.77	9.05	4966.69	182.96
236.00	9.1786	5110.13	9.18	5025.46	189.31
238.00	8.8977	5163.48	8.90	5084.25	192.67
240.00	8.8836	5216.84	8.88	5143.03	193.17
242.00	8.7668	5270.19	8.77	5201.82	190.82
244.00	8.5737	5323.55	8.57	5260.62	185.50
246.00	8.6589	5376.90	8.66	5319.43	176.93
248.00	9.0054	5430.26	9.01	5378.24	164.57
250.00	9.0327	5483.61	9.03	5437.06	147.46
252.00	8.9164	5536.97	8.92	5495.90	123.59
254.00	8.9934	5590.32	8.99	5554.76	87.37
256.00	9.0390	5649.13	9.04	5615.59	88.65
258.00	9.0220	5713.39	9.02	5678.77	124.65
260.00	9.0789	5777.65	9.08	5742.06	146.70
262.00	9.0752	5841.91	9.08	5805.41	160.79
264.00	9.1449	5906.17	9.14	5868.80	168.96
266.00	9.1719	5970.43	9.17	5932.22	172.08
268.00	8.8415	6034.70	8.84	5995.67	170.46
270.00	8.7851	6098.96	8.79	6059.15	163.97
272.00	8.8748	6163.22	8.87	6122.66	152.02
274.00	8.9045	6227.48	8.90	6186.23	133.18
276.00	8.8219	6291.74	8.82	6249.86	103.88
278.00	8.6245	6356.00	8.62	6313.87	48.99
280.00	8.4184	6455.65	8.42	6408.22	121.09
282.00	8.7935	6555.29	8.79	6502.73	154.62
284.00	8.7803	6654.94	8.78	6597.27	173.08
286.00	8.9635	6754.59	8.96	6691.82	181.05
288.00	8.6334	6854.24	8.63	6786.40	179.86
290.00	8.5076	6953.88	8.51	6881.00	169.25
292.00	8.1955	7053.53	8.20	6975.62	147.10
294.00	8.7392	7153.18	8.74	7070.28	106.10
296.00	8.8111	7357.78	8.81	7294.04	169.56
298.00	8.5830	7667.33	8.58	7647.90	243.36
300.00	8.2372	7976.89	8.24	8002.11	259.27
303.00	8.7521	8441.22	8.75	8534.00	194.10
305.00	8.5070	8650.55	8.51	8750.57	139.96
307.00	8.2950	8759.64	8.30	8827.80	150.43
309.00	8.0118	8868.73	8.01	8905.02	150.71
311.00	7.6217	8977.82	7.62	8982.25	140.58
313.00	7.2476	9086.91	7.25	9059.49	117.05
315.00	7.0428	9196.00	7.04	9136.73	64.91
317.00	7.0894	9422.22	7.09	9348.22	170.67
319.00	7.2152	9648.44	7.22	9560.12	200.04
321.00	7.1215	9874.67	7.12	9772.15	192.75
324.00	7.2802	10214.00	7.28	10090.73	79.36
326.00	7.8809	10422.90	7.88	10293.25	172.87
328.00	8.1995	10631.80	8.20	10496.25	200.86
330.00	8.4481	10840.70	8.45	10699.39	195.90
332.00	8.2299	11049.60	8.23	10902.73	154.70
334.00	8.2632	11324.00	8.26	11241.78	196.70
336.00	8.0775	11664.00	8.08	11717.56	225.10
338.00	7.4454	12004.00	7.45	12194.69	94.90
340.00	6.6796	12125.50	6.68	12672.68	304.89
342.00	6.7842	12246.90	6.78	13150.09	427.20
