#
# 74KL
# 20	74KL	TEX86	Schouten et al., 2002 (23)	14.3	57.3	-3212	300	Annual (seasonal bias likely)	Huguet et al., 2006 (22)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
2.50	0.4137	200.00	26.39	196.66	139.26
5.00	0.4216	400.00	27.47	399.92	142.41
7.50	0.4149	600.00	27.13	607.71	86.72
10.00	0.4194	820.00	26.82	818.52	172.37
12.50	0.4243	1030.00	27.81	1032.09	228.60
15.00	0.4242	1250.00	26.95	1246.63	264.32
17.50	0.4146	1460.00	28.26	1461.83	286.02
20.00	0.4192	1680.00	27.55	1677.51	297.65
22.50	0.4239	1890.00	27.3	1893.66	299.59
25.00	0.4252	2100.00	27.8	2110.23	292.81
27.50	0.4183	2320.00	28.26	2327.31	275.85
30.00	0.4270	2530.00	28.85	2545.00	247.69
32.50	0.4269	2750.00	28.02	2763.77	202.38
35.00	0.4351	2960.00	27.78	2987.43	128.33
37.50	0.4276	3310.00	28.49	3321.18	235.15
40.00	0.4321	3650.00	27.81	3661.04	290.95
42.50	0.4254	4000.00	28.25	4002.37	319.10
45.00	0.4149	4340.00	29.24	4344.62	328.30
47.50	0.4378	4690.00	27.68	4687.77	318.42
50.00	0.4786	5040.00	28.45	5031.85	289.00
52.50	0.4290	5380.00	27.27	5377.40	229.56
55.00	0.4324	5730.00	29.28	5729.04	97.59
57.50	0.4272	6120.00	28.93	6119.74	238.57
62.50	0.4296	6920.00	28.47	6917.91	305.29
65.00	0.4356	7310.00	27.84	7319.52	288.62
67.50	0.4320	7710.00	27.72	7723.15	232.34
70.00	0.4239	8110.00	26.58	8134.16	93.75
72.50	0.4302	8370.00	27.63	8374.49	180.05
75.00	0.4270	8630.00	27.53	8621.16	209.27
77.50	0.4384	8880.00	27.11	8870.34	202.45
80.00	0.4350	9140.00	26.49	9125.86	163.73
82.50	0.4225	9470.00	26.91	9463.36	246.87
85.00	0.4294	9800.00	27.52	9807.19	293.25
87.50	0.4218	10140.00	27.23	10152.64	314.49
90.00	0.4378	10470.00	27.6	10499.16	317.10
92.50	0.4281	10800.00	27.9	10846.85	299.84
95.00	0.4228	11130.00	27.6	11196.02	260.76
97.50	0.4266	11460.00	27.56	11534.30	200.47
100.00	0.4249	11690.00	27.72	11755.72	227.01
105.00	0.4278	12150.00	29.57	12174.72	259.66
107.50	0.4330	12380.00	30.31	12385.67	256.42
110.00	0.4288	12610.00	29.47	12597.43	240.58
112.50	0.4326	12840.00	27.36	12810.41	207.53
115.00	0.4248	13080.00	28.01	13028.18	146.38
117.50	0.4468	13360.00	27.89	13330.01	231.58
120.00	0.4284	13650.00	27.19	13638.16	275.19
122.50	0.4291	13940.00	26.06	13948.27	294.54
125.00	0.4263	14230.00	26.15	14260.19	296.01
127.50	0.4315	14520.00	26.09	14576.16	285.53
130.00	0.4185	14800.00	27.97	14897.14	316.98
