#
# Moose Lake
# 11	Moose Lake	Chironomid transfer function	Global Avg. RMSEP	61.4	-143.6	437	50	Summer	Clegg et al., 2010 (15)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
3.00	13.7700	-20.03	13.77	0.14	9.27
5.00	13.4300	-1.81	13.43	0.55	6.15
6.00	13.6300	8.43	13.63	0.78	3.70
7.00	13.7900	23.71	13.79	6.31	18.32
8.00	13.5200	41.06	13.52	20.26	25.14
10.00	13.4600	86.12	13.46	54.64	21.56
12.00	13.5100	127.65	13.51	89.42	56.13
13.00	13.7600	148.42	13.76	113.91	76.10
14.00	13.6300	169.16	13.63	138.16	89.04
16.00	13.0400	210.44	13.04	186.24	103.35
17.00	13.4400	230.93	13.44	210.14	106.30
18.00	13.5100	251.28	13.51	233.94	106.82
19.00	12.8200	271.47	12.82	257.66	104.94
20.00	13.3500	291.48	13.35	281.28	100.54
21.00	13.3100	311.28	13.31	304.79	93.24
22.00	13.7600	330.84	13.76	328.16	82.28
23.00	13.5500	350.13	13.55	351.28	65.81
24.00	13.5200	369.14	13.52	373.15	36.73
25.00	13.6000	388.07	13.60	385.82	49.51
26.00	14.2900	407.82	14.29	397.86	54.91
27.00	13.9100	427.42	13.91	409.71	55.29
28.00	13.4500	445.61	13.45	421.38	50.82
29.00	14.0500	461.73	14.05	432.40	40.18
30.00	13.6700	478.78	13.67	449.01	56.66
31.00	13.2700	497.54	13.27	464.61	67.07
32.00	13.7400	518.28	13.74	480.00	73.84
33.00	13.5700	541.24	13.57	495.27	77.92
34.00	13.3400	580.39	13.34	510.43	79.71
36.00	13.1800	625.96	13.18	540.49	76.84
37.00	13.7000	660.31	13.70	555.37	71.92
38.00	13.6800	698.14	13.68	570.13	64.06
39.00	13.7700	739.70	13.77	584.68	51.92
40.00	14.1300	784.87	14.13	598.22	31.00
41.00	13.9900	831.59	13.99	680.07	104.04
42.00	13.9300	879.50	13.93	759.73	136.84
43.00	13.9600	928.58	13.96	838.95	156.98
44.00	14.2300	978.82	14.23	917.88	169.04
45.00	13.7300	1030.22	13.73	996.60	174.73
46.00	13.8200	1082.74	13.82	1075.12	174.68
47.00	14.0300	1136.39	14.03	1153.45	168.89
48.00	13.7200	1218.93	13.72	1231.56	156.77
50.00	13.9200	1303.93	13.92	1386.77	104.23
51.00	13.4300	1361.88	13.43	1461.96	36.85
52.00	13.3600	1420.57	13.36	1507.27	72.64
53.00	13.4600	1479.97	13.46	1550.38	82.33
54.00	13.2700	1540.14	13.27	1592.68	75.38
55.00	13.8100	1601.23	13.81	1632.78	44.69
56.00	13.7000	1664.05	13.70	1702.10	103.41
57.00	13.5500	1728.50	13.55	1769.39	136.74
58.00	13.3200	1794.34	13.32	1836.30	161.06
59.00	13.8100	1861.32	13.81	1903.01	180.06
60.00	14.0800	1929.21	14.08	1969.58	195.27
