#
# MD98-2181
# 63	MD98-2181	Mg/Ca (G.ruber)	Anand et al., 2003 (8)	6.3	125.8	-2114	50	Annual*	Stott et al., 2007 (58)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
1.00	5.21	2.60	29.10	12.67	40.35
7.00	5.01	18.60	28.66	88.98	82.03
15.00	5.30	41.40	29.29	165.00	78.60
16.00	4.98	44.40	28.59	168.92	80.51
19.00	4.70	53.50	27.94	180.68	85.62
21.00	4.79	59.70	28.15	188.52	88.56
23.00	4.98	66.00	28.60	196.36	91.15
24.00	5.31	69.20	29.31	200.28	92.33
27.00	5.29	78.90	29.26	212.04	95.40
30.00	5.12	88.90	28.90	223.81	97.84
31.00	4.86	92.20	28.32	227.73	98.52
34.00	5.11	102.50	28.87	239.50	100.18
38.00	5.74	116.60	30.17	255.19	101.53
41.00	4.97	127.40	28.56	266.95	101.93
43.00	4.66	134.70	27.85	274.80	101.90
50.00	5.39	161.30	29.47	302.27	100.00
56.00	4.87	185.00	28.34	325.86	97.60
61.00	5.41	205.50	29.51	345.95	100.89
66.00	5.73	226.70	30.15	366.10	102.92
69.00	4.92	239.70	28.46	378.20	103.43
71.00	5.17	248.40	29.01	386.28	103.46
74.00	4.75	261.80	28.06	398.39	103.04
77.00	5.19	275.40	29.05	410.51	102.05
79.00	4.97	284.60	28.56	418.59	101.07
84.00	5.07	308.10	28.79	438.81	97.37
86.00	5.18	317.60	29.03	446.90	95.36
87.00	5.01	322.40	28.65	450.95	94.23
89.00	5.02	332.10	28.68	459.05	91.72
91.00	4.80	341.90	28.17	467.15	88.83
94.00	5.05	356.80	28.74	479.31	83.72
96.00	5.50	366.90	29.69	487.43	79.71
105.00	5.67	413.40	30.04	518.90	81.20
110.00	5.89	440.10	30.46	535.17	86.95
113.00	5.71	456.40	30.11	544.96	89.65
115.00	5.26	467.40	29.19	551.49	91.17
117.00	5.73	478.50	30.14	558.03	92.47
120.00	5.03	495.30	28.71	567.85	94.03
125.00	4.82	523.90	28.22	584.24	95.65
131.00	5.30	559.00	29.29	603.96	96.08
141.00	5.35	619.40	29.39	636.99	93.45
157.00	5.46	721.10	29.62	744.28	130.73
161.00	5.53	747.50	29.75	775.52	139.74
165.00	5.16	774.20	28.98	806.75	147.27
169.00	5.54	801.40	29.78	837.98	153.52
173.00	5.82	828.90	30.32	869.21	158.63
176.00	5.91	849.80	30.50	892.63	161.78
179.00	5.60	870.90	29.89	916.05	164.37
191.00	4.97	957.50	28.56	1009.72	169.63
195.00	5.20	987.10	29.06	1040.95	169.63
201.00	5.25	1032.20	29.18	1087.78	168.02
203.00	5.70	1047.40	30.09	1103.38	167.05
207.00	5.53	1078.10	29.75	1134.60	164.41
211.00	5.19	1109.20	29.04	1165.82	160.82
215.00	5.51	1140.60	29.71	1197.03	156.22
219.00	5.29	1172.50	29.25	1228.24	150.51
226.00	5.40	1229.00	29.49	1282.85	137.45
227.00	5.72	1237.20	30.12	1290.66	135.22
231.00	5.51	1270.10	29.71	1321.86	125.20
235.00	5.31	1303.40	29.31	1353.05	113.15
239.00	5.42	1337.00	29.52	1391.19	110.83
244.00	4.94	1379.60	28.51	1465.18	145.18
248.00	4.71	1414.00	27.96	1524.38	166.80
251.00	5.33	1440.10	29.34	1568.78	180.76
257.00	5.13	1492.80	28.91	1657.58	204.52
263.00	4.90	1546.40	28.40	1746.38	224.13
269.00	4.89	1600.70	28.38	1835.19	240.58
271.00	4.98	1619.00	28.58	1864.79	245.48
273.00	5.09	1637.40	28.83	1894.39	250.11
279.00	4.94	1693.00	28.49	1983.20	262.54
286.00	5.02	1758.90	28.67	2086.80	274.57
289.00	4.77	1787.50	28.10	2131.21	278.99
297.00	5.00	1864.60	28.64	2249.62	288.84
301.00	5.06	1903.70	28.77	2308.82	292.77
309.00	5.27	1982.90	29.22	2427.23	298.74
317.00	5.27	2063.50	29.21	2545.64	302.35
319.00	5.13	2083.80	28.92	2575.24	302.89
325.00	4.73	2145.40	28.01	2664.05	303.66
329.00	5.09	2186.80	28.83	2723.26	303.46
333.00	5.12	2228.60	28.89	2782.47	302.70
337.00	5.44	2270.80	29.57	2841.67	301.37
341.00	4.90	2313.20	28.42	2900.88	299.47
345.00	4.83	2356.00	28.26	2960.09	296.97
351.00	5.70	2420.80	30.09	3048.90	292.09
353.00	5.34	2442.60	29.36	3078.50	290.15
357.00	4.70	2486.30	27.95	3137.71	285.78
365.00	5.05	2574.90	28.75	3256.13	274.99
369.00	5.27	2619.60	29.22	3315.33	268.48
373.00	4.88	2664.70	28.36	3374.54	261.16
376.00	5.09	2698.70	28.83	3418.95	255.09
377.00	5.07	2710.10	28.78	3433.75	252.96
381.00	4.86	2755.80	28.31	3492.96	243.79
385.00	4.84	2801.80	28.27	3552.17	233.55
387.00	5.61	2825.00	29.91	3581.78	227.98
389.00	5.01	2848.20	28.66	3611.38	222.09
393.00	5.65	2894.80	29.98	3670.60	209.24
405.00	5.55	3036.70	29.80	3801.80	178.77
417.00	5.49	3181.40	29.68	3839.94	179.94
421.00	5.39	3230.30	29.47	3852.65	180.52
426.00	5.44	3291.80	29.58	3868.54	181.36
429.00	5.50	3328.90	29.69	3878.06	181.91
437.00	5.48	3428.70	29.65	3903.47	183.56
443.00	5.06	3504.40	28.76	3922.52	184.96
452.00	5.36	3619.20	29.41	3951.09	187.28
461.00	5.25	3735.50	29.18	3979.66	189.85
467.00	5.29	3813.90	29.27	3998.70	191.69
471.00	5.42	3866.50	29.53	4011.40	192.96
475.00	5.42	3919.40	29.54	4024.09	194.28
479.00	5.46	3972.60	29.61	4036.78	195.62
483.00	5.10	4026.10	28.85	4049.47	196.99
486.00	5.08	4066.40	28.82	4058.99	198.04
495.00	5.23	4188.30	29.12	4087.52	201.22
503.00	5.77	4297.80	30.23	4137.63	211.38
507.00	5.03	4353.10	28.70	4199.94	226.60
511.00	5.13	4408.50	28.92	4262.26	240.27
519.00	5.16	4520.40	28.98	4386.90	263.83
523.00	5.16	4576.70	28.99	4449.23	274.05
527.00	5.09	4633.30	28.84	4511.55	283.39
535.00	5.70	4747.40	30.09	4636.21	299.72
543.00	5.27	4862.50	29.22	4760.86	313.33
551.00	5.62	4978.80	29.94	4885.52	324.56
555.00	5.87	5037.30	30.42	4947.85	329.36
559.00	5.76	5096.10	30.20	5010.18	333.65
567.00	5.84	5214.50	30.36	5134.85	340.78
579.00	5.00	5394.10	28.63	5321.84	348.05
583.00	5.38	5454.50	29.44	5384.17	349.60
587.00	5.28	5515.10	29.25	5446.50	350.72
595.00	4.95	5637.20	28.52	5571.17	351.70
599.00	5.78	5698.60	30.24	5633.50	351.57
601.00	5.20	5729.40	29.08	5664.67	351.34
605.00	5.53	5791.20	29.74	5727.00	350.58
611.00	5.29	5884.40	29.26	5820.50	348.64
613.00	5.44	5915.60	29.56	5851.67	347.78
617.00	5.65	5978.20	29.99	5914.00	345.74
621.00	5.13	6041.00	28.93	5976.34	343.25
625.00	5.81	6104.10	30.31	6038.67	340.32
629.00	5.25	6167.40	29.18	6101.01	336.93
631.00	5.55	6199.10	29.78	6132.18	335.06
633.00	5.11	6230.90	28.88	6163.34	333.06
636.00	5.36	6278.80	29.40	6210.09	329.84
637.00	5.36	6294.80	29.40	6225.68	328.70
639.00	5.57	6326.70	29.84	6256.85	326.34
641.00	5.52	6358.80	29.74	6288.01	323.84
643.00	5.35	6390.90	29.39	6319.18	321.20
645.00	5.08	6423.10	28.81	6350.35	318.43
647.00	5.45	6455.40	29.59	6381.52	315.53
649.00	5.49	6487.70	29.67	6412.69	312.47
651.00	5.18	6520.00	29.03	6443.86	309.27
653.00	5.40	6552.40	29.49	6475.02	305.92
661.00	5.56	6682.70	29.81	6599.70	290.86
667.00	5.45	6781.10	29.59	6693.20	277.66
669.00	5.39	6814.00	29.47	6724.37	272.85
671.00	5.36	6846.90	29.41	6755.54	267.82
673.00	5.66	6880.00	30.02	6786.71	262.55
675.00	5.13	6913.00	28.93	6817.88	257.04
677.00	5.43	6946.20	29.54	6849.05	251.26
679.00	5.20	6979.40	29.07	6880.22	245.19
681.00	5.71	7012.60	30.10	6911.39	238.82
683.00	5.31	7045.90	29.31	6942.56	232.12
685.00	5.47	7079.30	29.63	6973.73	225.07
686.00	5.87	7096.00	30.41	6989.32	221.39
687.00	5.77	7112.70	30.22	7004.90	217.61
689.00	5.77	7146.20	30.22	7036.07	209.72
691.00	5.35	7179.80	29.38	7067.24	201.35
693.00	5.09	7213.40	28.84	7098.41	192.42
695.00	5.30	7247.00	29.29	7129.59	182.87
