#
# 13	Composite: MD95-2011; HM79-4	Radiolaria transfer function	±1.2 C uncertainty±1.2 C uncertainty	67	7.6	-	90	Summer	Dolven et al., 2002 (17)
# J. K. Dolven, G. Cortese, K. R. Bjoklund, A high-resolution radiolarian-derived paleotemperature 532 record
# for the Late Pleistocene-Holocene in the Norwegian Sea. Paleoceanography 17, 533 doi:10.1029/2002PA000780 (2002). 534
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
580.50	12.2000	9231.00	12.20	9262.43	422.45
585.50	12.1000	9359.00	12.10	9390.80	432.86
590.50	11.7000	9487.00	11.70	9519.17	442.08
595.50	12.4000	9615.00	12.40	9647.56	450.17
602.50	12.0000	9795.00	12.00	9827.31	459.74
605.50	11.4000	9872.00	11.40	9904.36	463.23
610.50	12.2000	10000.00	12.20	10032.76	468.29
615.50	11.9000	10128.00	11.90	10161.18	472.40
620.50	12.3000	10256.00	12.30	10289.60	475.60
625.50	12.5000	10385.00	12.50	10418.03	477.91
630.50	11.9000	10513.00	11.90	10546.47	479.33
635.50	10.0000	10641.00	10.00	10674.91	479.88
640.50	11.0000	10770.00	11.00	10803.36	479.56
645.50	10.7000	10898.00	10.70	10931.81	478.36
650.50	12.0000	11026.00	12.00	11060.27	476.29
655.50	11.4000	11155.00	11.40	11188.74	473.32
