#
# ODP 1084B
# 17	ODP 1084B	Mg/Ca (G. bulloides)	Mashiotta et al. 1999 (19)	-25.5	13	-1992	90	Winter	Farmer et al., 2005 (20)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
5.50	2.1100	0.00	14.00	283.43	181.28
6.50	2.1700	66.00	14.20	335.40	191.29
8.50	2.1000	197.00	13.90	439.45	204.84
9.50	2.0800	263.00	13.80	491.52	208.81
10.50	1.8200	329.00	12.60	543.62	211.07
11.50	2.0300	395.00	13.60	595.76	211.68
12.50	1.9500	461.00	13.20	647.92	210.66
13.50	1.9100	527.00	13.00	700.11	208.00
14.50	1.8100	592.00	12.50	752.33	203.62
15.50	2.2100	658.00	14.40	804.59	197.43
16.50	1.7900	724.00	12.40	856.89	189.24
18.50	1.9100	856.00	13.00	961.66	165.72
19.50	1.9600	921.00	13.30	1014.16	149.29
20.50	1.8900	987.00	12.90	1066.86	128.37
22.50	2.1000	1206.00	13.90	1252.28	160.68
23.50	2.1300	1360.00	14.00	1385.09	198.43
24.50	1.9900	1513.00	13.40	1518.14	222.15
25.50	1.8100	1667.00	12.50	1651.33	236.13
26.50	1.9800	1820.00	13.40	1784.63	241.99
27.50	2.0700	1974.00	13.80	1918.02	240.21
28.50	2.1400	2127.00	14.10	2051.52	230.48
29.50	2.0000	2281.00	13.50	2185.16	211.43
30.50	2.1300	2434.00	14.00	2319.04	179.27
31.50	1.9200	2588.00	13.10	2460.16	164.25
32.50	1.9900	2741.00	13.40	2615.95	196.34
33.50	2.1600	2895.00	14.20	2779.56	241.79
34.50	2.1400	3048.00	14.10	2943.53	273.50
35.50	1.9500	3201.00	13.20	3107.68	296.53
36.50	2.2200	3355.00	14.40	3271.96	312.98
37.50	2.3200	3508.00	14.80	3436.35	323.94
38.50	2.1900	3662.00	14.30	3600.83	330.02
39.50	2.2200	3815.00	14.40	3765.39	331.52
40.50	2.1700	3969.00	14.20	3930.04	328.53
41.50	2.0700	4122.00	13.80	4094.77	320.96
42.50	2.1000	4276.00	13.90	4259.60	308.47
43.50	2.1800	4429.00	14.30	4424.53	290.47
44.50	2.2000	4583.00	14.40	4589.59	265.83
45.50	2.0400	4736.00	13.70	4754.84	232.43
46.50	2.2100	4890.00	14.40	4920.44	185.28
47.50	2.3100	5043.00	14.80	5070.48	149.20
48.50	2.3200	5153.00	14.80	5188.55	158.59
49.50	2.1800	5263.00	14.20	5290.64	187.99
50.50	2.1100	5374.00	13.90	5393.00	207.79
51.50	2.1300	5484.00	14.00	5495.51	220.69
52.50	2.3100	5594.00	14.80	5598.14	227.88
53.50	2.3100	5704.00	14.80	5700.85	229.91
54.50	1.9300	5814.00	13.10	5803.66	226.93
55.50	1.9700	5925.00	13.30	5906.56	218.72
57.50	2.1100	6145.00	13.90	6112.74	183.25
58.50	1.9100	6255.00	13.00	6216.17	151.30
59.50	2.0000	6365.00	13.40	6322.85	134.72
60.50	1.9400	6476.00	13.20	6435.77	160.36
61.50	2.0300	6586.00	13.60	6552.03	199.54
62.50	2.4500	6696.00	15.30	6668.57	227.80
63.50	1.8000	6806.00	12.40	6785.25	249.08
64.50	2.0200	6916.00	13.50	6902.03	265.13
65.50	2.1500	7027.00	14.10	7018.88	276.88
66.50	1.7900	7137.00	12.40	7135.81	284.87
67.50	1.8800	7247.00	12.90	7252.79	289.43
68.50	2.1200	7357.00	14.00	7369.82	290.71
69.50	1.8900	7467.00	12.90	7486.91	288.78
70.50	2.0200	7578.00	13.60	7604.06	283.56
71.50	1.8800	7688.00	12.90	7721.26	274.88
72.50	2.1100	7798.00	13.90	7838.54	262.39
73.50	2.1100	7908.00	14.00	7955.89	245.52
74.50	2.2400	8018.00	14.50	8073.33	223.27
75.50	1.8100	8129.00	12.50	8190.92	193.78
76.50	2.1300	8239.00	14.10	8308.78	152.69
78.50	2.2800	8406.00	14.70	8480.27	121.60
79.50	2.2600	8462.00	14.60	8533.25	143.69
80.50	2.2000	8519.00	14.40	8586.34	160.47
81.50	2.2900	8576.00	14.70	8639.50	173.40
83.50	2.2200	8689.00	14.40	8745.93	190.49
84.50	2.4100	8746.00	15.20	8799.19	195.38
85.50	2.2500	8802.00	14.50	8852.48	198.06
86.50	2.2500	8859.00	14.50	8905.79	198.62
87.50	2.2700	8916.00	14.60	8959.13	197.05
88.50	2.2200	8972.00	14.40	9012.50	193.27
89.50	2.2200	9029.00	14.40	9065.89	187.12
90.50	2.3700	9086.00	15.00	9119.32	178.31
91.50	2.2300	9142.00	14.50	9172.80	166.35
92.50	2.2600	9199.00	14.60	9226.33	150.35
93.50	2.2700	9256.00	14.60	9279.98	128.39
94.50	1.9600	9312.00	13.20	9344.94	122.57
95.50	2.1500	9369.00	14.10	9433.07	148.60
96.50	2.2100	9426.00	14.40	9533.41	178.93
97.50	2.4700	9482.00	15.40	9634.12	196.72
98.50	2.4000	9539.00	15.20	9735.04	205.89
99.50	2.5200	9596.00	15.60	9836.13	207.80
100.50	2.1300	9652.00	14.00	9937.38	202.81
101.50	2.0700	9709.00	13.80	10038.80	190.48
102.50	2.1900	9766.00	14.30	10140.44	169.30
103.50	2.3900	9822.00	15.10	10242.44	135.13
104.50	1.9500	9879.00	13.20	10323.97	100.45
105.50	2.1800	9931.00	14.30	10363.16	92.12
106.50	2.1700	9982.00	14.20	10380.74	101.95
107.50	2.0600	10034.00	13.70	10398.38	110.50
108.50	2.0600	10085.00	13.70	10416.05	117.94
109.50	2.1000	10137.00	13.90	10433.73	124.44
110.50	2.3800	10189.00	15.10	10451.44	130.12
111.50	1.9700	10240.00	13.30	10469.16	135.07
112.50	2.2500	10292.00	14.60	10486.89	139.36
113.50	2.1700	10343.00	14.20	10504.62	143.04
114.50	2.2500	10395.00	14.50	10522.37	146.16
115.50	1.9200	10446.00	13.10	10540.13	148.74
116.50	2.1800	10498.00	14.30	10557.89	150.80
117.50	2.0500	10550.00	13.70	10575.66	152.38
118.50	2.2100	10601.00	14.40	10593.44	153.46
119.50	1.9700	10653.00	13.30	10611.23	154.07
120.50	2.0200	10704.00	13.50	10629.03	154.20
121.50	2.0800	10756.00	13.80	10646.83	153.84
122.50	2.1500	10808.00	14.10	10664.65	153.00
123.50	2.0100	10859.00	13.50	10682.48	151.65
124.50	2.2600	10911.00	14.60	10700.33	149.77
125.50	2.2000	10962.00	14.30	10718.19	147.33
126.50	2.2000	11014.00	14.30	10736.09	144.27
127.50	2.0600	11065.00	13.70	10754.04	140.48
128.50	2.0800	11117.00	13.80	10784.07	144.55
129.50	2.0000	11155.00	13.40	10838.68	162.52
130.50	1.9500	11194.00	13.20	10905.99	183.56
131.50	1.9100	11232.00	13.00	10973.50	200.20
132.50	2.0700	11270.00	13.80	11041.12	213.57
133.50	2.1800	11309.00	14.20	11108.82	224.28
134.50	2.2000	11347.00	14.30	11176.57	232.73
135.50	2.0100	11385.00	13.50	11244.36	239.15
136.50	2.2500	11424.00	14.60	11312.20	243.73
137.50	1.7600	11462.00	12.30	11380.08	246.56
138.50	2.0200	11500.00	13.50	11447.99	247.71
139.50	1.8000	11539.00	12.50	11515.94	247.20
140.50	1.8100	11577.00	12.50	11583.93	245.03
141.50	1.6200	11615.00	11.50	11651.95	241.16
142.50	1.8600	11654.00	12.70	11720.02	235.51
143.50	1.7000	11692.00	12.00	11788.13	227.93
144.50	1.9400	11730.00	13.20	11856.30	218.24
145.50	1.5900	11769.00	11.30	11924.55	206.14
146.50	1.7300	11807.00	12.10	11992.90	191.16
148.50	1.5900	11884.00	11.30	12114.83	156.45
150.50	1.9500	11961.00	13.20	12144.71	152.45
152.50	1.8100	12037.00	12.50	12159.68	154.26
154.50	1.6200	12114.00	11.50	12174.89	155.60
156.50	1.7900	12191.00	12.40	12190.25	156.56
158.50	1.6700	12267.00	11.80	12205.71	157.20
160.50	1.7700	12344.00	12.30	12221.27	157.57
162.50	1.7300	12421.00	12.10	12236.92	157.72
164.50	1.6400	12497.00	11.60	12252.66	157.69
166.50	1.8400	12574.00	12.70	12268.52	157.55
168.50	1.5400	12651.00	11.00	12284.51	157.42
170.50	1.8100	12727.00	12.50	12300.75	157.52
172.50	1.8400	12804.00	12.70	12333.79	164.20
174.50	1.8000	12892.00	12.50	12464.42	202.99
176.50	1.6900	12979.00	11.90	12611.74	237.75
178.50	1.8000	13067.00	12.40	12759.26	264.26
180.50	1.9600	13155.00	13.30	12906.90	284.52
182.50	1.8600	13243.00	12.80	13054.63	299.66
184.50	2.1000	13330.00	13.90	13202.43	310.35
186.50	2.1700	13418.00	14.20	13350.29	316.99
188.50	1.8900	13506.00	12.90	13498.21	319.76
190.50	1.9900	13594.00	13.40	13646.19	318.73
192.50	1.8600	13681.00	12.80	13794.23	313.80
194.50	2.0700	13769.00	13.80	13942.34	304.73
196.50	2.1500	13857.00	14.10	14090.54	291.05
198.50	1.8800	13945.00	12.90	14238.86	271.94
200.50	2.0800	14032.00	13.80	14387.39	245.83
202.50	2.0400	14120.00	13.60	14523.88	215.28
204.50	2.1000	14205.00	13.90	14584.96	215.87
206.50	2.1300	14289.00	14.00	14633.68	223.34
208.50	1.9000	14374.00	13.00	14682.57	231.45
210.50	2.0900	14458.00	13.90	14731.55	240.13
212.50	2.1900	14543.00	14.30	14780.63	249.28
214.50	2.1700	14628.00	14.20	14829.79	258.75
216.50	2.3900	14712.00	15.10	14879.05	268.36
218.50	2.1200	14797.00	14.00	14928.47	277.80
220.50	2.1000	14881.00	13.90	14988.10	287.92
222.50	2.0700	14966.00	13.80	15108.24	305.56
224.50	2.0200	15051.00	13.50	15239.25	320.36
226.50	1.9500	15135.00	13.20	15370.54	332.04
228.50	1.9200	15220.00	13.10	15501.99	341.17
230.50	1.8700	15304.00	12.80	15633.55	348.04
232.50	1.9700	15389.00	13.30	15765.20	352.82
234.50	1.8800	15474.00	12.90	15896.93	355.63
236.50	1.9700	15558.00	13.30	16028.73	356.53
238.50	1.7300	15643.00	12.10	16160.61	355.53
240.50	1.8300	15727.00	12.60	16292.56	352.64
242.50	2.0500	15812.00	13.70	16424.58	347.78
244.50	1.8600	15897.00	12.80	16556.70	340.88
248.50	2.2300	16066.00	14.50	16821.32	320.21
250.50	2.0000	16150.00	13.40	16953.99	305.73
252.50	1.8900	16235.00	12.90	17085.27	290.97
254.50	1.8000	16334.00	12.40	17203.36	297.35
256.50	1.8600	16432.00	12.80	17319.28	307.07
258.50	1.8800	16531.00	12.90	17435.33	316.51
260.50	2.0900	16629.00	13.90	17551.45	325.72
262.50	2.1000	16728.00	13.90	17667.62	334.71
264.50	1.8000	16826.00	12.50	17783.84	343.47
266.50	1.7900	16925.00	12.40	17900.11	351.95
268.50	1.7600	17024.00	12.30	18016.43	360.10
270.50	1.9100	17122.00	13.00	18132.80	367.84
272.50	1.9000	17221.00	12.90	18249.24	375.01
274.50	1.6400	17319.00	11.60	18365.81	381.22
276.50	1.3800	17418.00	10.00	18478.21	386.32
278.50	1.5400	17516.00	11.00	18565.59	395.12
280.50	1.5200	17615.00	10.90	18649.69	401.92
