#
# GeoB 1023-5
# 29	GeoB 1023-5	UK’37	Muller et al., 1998 (3)	-17.2	11	-1978	180	Annual	Kim et al., 2002 (30)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
8.00	0.7160	310.00	20.36	388.75	222.50
13.00	0.7190	500.00	20.45	640.51	259.27
18.00	0.7430	690.00	21.18	894.19	273.58
23.00	0.7380	880.00	21.03	1149.51	269.11
28.00	0.7400	1080.00	21.09	1406.57	244.95
33.00	0.7380	1270.00	21.03	1666.11	194.14
38.00	0.7500	1460.00	21.39	1936.50	78.65
43.00	0.7510	1720.00	21.42	2181.50	206.72
48.00	0.7570	1980.00	21.61	2436.60	275.63
53.00	0.7520	2250.00	21.45	2693.58	324.45
58.00	0.7520	2510.00	21.45	2951.63	361.29
63.00	0.7430	2770.00	21.18	3210.45	389.51
68.00	0.7530	3030.00	21.48	3469.86	410.88
73.00	0.7570	3290.00	21.61	3729.78	426.38
78.00	0.7510	3550.00	21.42	3990.17	436.64
82.00	0.7570	3760.00	21.61	4198.79	441.31
88.00	0.7620	4080.00	21.76	4512.23	442.62
93.00	0.7660	4340.00	21.88	4773.90	438.51
98.00	0.7510	4600.00	21.42	5036.01	429.51
103.00	0.7630	4860.00	21.79	5298.61	415.30
108.00	0.7650	5120.00	21.85	5561.77	395.26
113.00	0.7530	5390.00	21.48	5825.62	368.43
118.00	0.7680	5650.00	21.94	6090.38	333.09
123.00	0.7730	5910.00	22.09	6356.59	285.94
128.00	0.7770	6170.00	22.21	6626.19	218.87
133.00	0.7830	6390.00	22.39	6840.09	211.63
138.00	0.7750	6580.00	22.15	7017.41	243.73
143.00	0.7690	6770.00	21.97	7197.44	260.64
148.00	0.7740	6960.00	22.12	7379.00	265.66
153.00	0.7670	7150.00	21.91	7561.80	259.66
158.00	0.7640	7340.00	21.82	7745.80	241.92
163.00	0.7640	7530.00	21.82	7931.24	209.59
168.00	0.7660	7710.00	21.88	8118.99	153.86
173.00	0.7670	7900.00	21.91	8303.07	90.43
178.00	0.7680	8050.00	21.94	8452.09	174.65
183.00	0.7650	8200.00	21.85	8604.75	224.83
188.00	0.7590	8350.00	21.67	8758.67	261.45
193.00	0.7580	8500.00	21.64	8913.33	289.73
198.00	0.7640	8660.00	21.82	9068.53	311.95
203.00	0.7560	8810.00	21.58	9224.16	329.35
208.00	0.7540	8960.00	21.52	9380.15	342.67
213.00	0.7580	9110.00	21.64	9536.45	352.39
218.00	0.7460	9260.00	21.27	9693.04	358.79
223.00	0.7590	9410.00	21.67	9849.91	362.06
228.00	0.7470	9570.00	21.30	10007.04	362.30
233.00	0.7370	9720.00	21.00	10164.45	359.50
238.00	0.7410	9870.00	21.12	10322.13	353.61
243.00	0.7490	10020.00	21.36	10480.11	344.47
248.00	0.7430	10170.00	21.18	10638.42	331.82
253.00	0.7440	10330.00	21.21	10797.09	315.26
258.00	0.7450	10480.00	21.24	10956.20	294.14
263.00	0.7270	10630.00	20.70	11115.88	267.40
268.00	0.7330	10780.00	20.88	11276.38	233.20
273.00	0.7290	10930.00	20.76	11438.32	187.64
278.00	0.7250	11090.00	20.64	11608.20	120.72
283.00	0.7360	11150.00	20.97	11661.60	147.34
288.00	0.7260	11220.00	20.67	11719.78	168.46
293.00	0.7400	11280.00	21.09	11778.84	185.28
298.00	0.7310	11350.00	20.82	11838.39	198.83
303.00	0.7270	11410.00	20.70	11898.29	209.72
308.00	0.7230	11480.00	20.58	11958.45	218.31
313.00	0.7280	11550.00	20.73	12018.84	224.87
318.00	0.7270	11610.00	20.70	12079.42	229.56
323.00	0.7220	11680.00	20.55	12140.18	232.48
328.00	0.7200	11740.00	20.48	12201.12	233.71
333.00	0.7200	11810.00	20.48	12262.21	233.25
338.00	0.7100	11870.00	20.18	12323.47	231.09
343.00	0.7080	11940.00	20.12	12384.90	227.18
348.00	0.7140	12010.00	20.30	12446.51	221.42
353.00	0.6990	12070.00	19.85	12508.32	213.66
358.00	0.7070	12140.00	20.09	12570.35	203.65
363.00	0.7070	12200.00	20.09	12632.65	191.04
368.00	0.7030	12270.00	19.97	12695.29	175.24
373.00	0.7010	12340.00	19.91	12758.43	155.24
378.00	0.6970	12400.00	19.79	12822.43	129.04
383.00	0.7050	12470.00	20.03	12891.23	90.42
388.00	0.6970	12510.00	19.79	12942.38	141.35
393.00	0.7160	12550.00	20.36	13001.25	174.82
398.00	0.7060	12590.00	20.06	13060.52	203.24
403.00	0.7210	12630.00	20.52	13119.99	228.46
408.00	0.7250	12670.00	20.64	13179.60	251.43
413.00	0.7190	12710.00	20.45	13239.31	272.72
