#
# OCE326-GGC26
# 53	OCE326-GGC26	UK’37	Muller et al., 1998 (3)	43	-55	-3975	110	Annual	Sachs 2007 (50)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
2.50	0.3220	100.00	8.32	81.06	94.21
6.50	0.3215	260.00	8.31	239.38	117.93
10.50	0.3259	420.00	8.44	392.04	57.32
14.50	0.3335	560.00	8.66	471.95	98.78
18.50	0.3585	710.00	9.40	546.32	120.67
22.50	0.3637	860.00	9.55	620.53	125.40
26.50	0.3500	1000.00	9.15	694.62	114.97
30.50	0.3403	1150.00	8.86	768.50	83.43
34.50	0.3651	1280.00	9.59	876.33	99.83
38.50	0.3689	1410.00	9.70	1018.44	121.13
42.50	0.3480	1540.00	9.09	1160.31	73.06
46.50	0.3561	1660.00	9.33	1335.95	134.66
50.50	0.3671	1790.00	9.65	1522.23	181.66
54.50	0.3713	1920.00	9.77	1708.28	196.52
58.50	0.3649	2050.00	9.58	1894.16	186.98
62.50	0.3789	2180.00	10.00	2079.84	147.99
67.00	0.3704	2320.00	9.75	2273.34	83.95
70.50	0.3794	2430.00	10.01	2384.06	140.23
74.50	0.3609	2560.00	9.47	2510.52	172.40
78.50	0.3774	2680.00	9.95	2636.95	187.71
82.50	0.4157	2800.00	11.08	2763.35	190.58
86.50	0.3638	2930.00	9.55	2889.73	181.82
90.50	0.3681	3050.00	9.68	3016.07	159.87
94.50	0.3845	3170.00	10.16	3142.36	118.50
98.50	0.4026	3290.00	10.70	3267.64	128.76
102.50	0.3837	3400.00	10.14	3391.65	158.46
106.50	0.3887	3520.00	10.29	3515.45	169.42
110.50	0.3873	3630.00	10.24	3639.12	165.14
114.50	0.3987	3740.00	10.58	3762.63	144.13
118.50	0.3866	3850.00	10.22	3885.88	95.80
122.50	0.3814	3980.00	10.07	4017.85	122.49
126.50	0.3999	4120.00	10.61	4155.05	178.31
130.50	0.4119	4260.00	10.97	4292.13	215.82
134.50	0.4006	4400.00	10.64	4429.14	243.60
138.50	0.4051	4540.00	10.77	4566.11	264.73
142.50	0.4167	4670.00	11.11	4703.05	280.69
146.50	0.4303	4810.00	11.51	4839.96	292.32
150.50	0.4171	4950.00	11.12	4976.85	300.13
154.00	0.4196	5070.00	11.19	5096.61	304.08
156.50	0.4195	5160.00	11.19	5182.15	305.26
160.50	0.4171	5300.00	11.12	5318.98	304.45
164.50	0.4400	5430.00	11.79	5455.80	300.24
168.50	0.4264	5570.00	11.39	5592.60	292.48
172.50	0.4426	5710.00	11.87	5729.37	280.87
176.50	0.4433	5850.00	11.89	5866.12	264.89
180.50	0.4487	5990.00	12.05	6002.84	243.67
184.50	0.4492	6130.00	12.07	6139.51	215.66
188.50	0.4466	6260.00	11.99	6276.12	177.61
192.50	0.4508	6400.00	12.11	6412.60	120.07
196.50	0.4657	6510.00	12.55	6514.84	66.06
200.50	0.4644	6560.00	12.51	6561.75	76.11
204.50	0.4690	6610.00	12.65	6614.70	67.53
208.50	0.4794	6740.00	12.95	6744.64	136.70
212.50	0.4791	6870.00	12.94	6879.64	172.02
216.50	0.4748	7010.00	12.82	7014.53	188.85
220.50	0.4697	7140.00	12.67	7149.34	192.10
224.50	0.4713	7270.00	12.71	7284.09	182.49
228.50	0.4726	7410.00	12.75	7418.74	157.71
232.50	0.4563	7540.00	12.27	7553.24	107.83
236.50	0.4907	7740.00	13.29	7753.50	136.23
240.50	0.5543	8000.00	15.16	8018.70	188.05
244.50	0.5397	8250.00	14.73	8283.39	179.73
248.50	0.5595	8510.00	15.31	8534.92	107.12
252.50	0.5616	8570.00	15.37	8614.06	129.95
256.50	0.5632	8640.00	15.42	8680.90	153.72
260.50	0.5989	8700.00	16.47	8747.70	170.81
264.50	0.5894	8760.00	16.19	8814.47	183.16
268.50	0.5954	8820.00	16.36	8881.23	191.72
272.50	0.5677	8880.00	15.55	8947.96	197.00
276.50	0.5856	8940.00	16.08	9014.69	199.27
280.50	0.5914	9000.00	16.25	9081.40	198.65
282.50	0.5862	9030.00	16.09	9114.75	197.25
286.50	0.5674	9100.00	15.54	9181.45	192.21
290.50	0.5798	9160.00	15.91	9248.13	183.96
294.50	0.5788	9220.00	15.88	9314.79	172.04
300.50	0.5696	9310.00	15.61	9414.75	145.29
305.00	0.5941	9380.00	16.33	9489.67	114.46
309.00	0.5977	9440.00	16.43	9556.16	69.31
313.00	0.5961	9490.00	16.38	9606.54	83.34
317.00	0.6001	9530.00	16.50	9651.40	110.97
325.00	0.5835	9610.00	16.01	9740.95	146.20
329.00	0.5917	9650.00	16.26	9785.69	158.28
333.00	0.5891	9690.00	16.18	9830.41	167.81
341.00	0.6063	9770.00	16.68	9919.81	180.74
345.00	0.6185	9810.00	17.04	9964.49	184.55
349.00	0.6151	9850.00	16.94	10009.17	186.77
353.00	0.6064	9890.00	16.69	10053.83	187.43
357.00	0.6068	9930.00	16.70	10098.49	186.56
361.00	0.6085	9970.00	16.75	10143.13	184.13
365.00	0.5962	10010.00	16.39	10187.77	180.08
369.00	0.6167	10050.00	16.99	10232.39	174.30
373.00	0.6285	10090.00	17.34	10277.01	166.60
377.00	0.5966	10130.00	16.40	10321.60	156.70
381.00	0.5777	10170.00	15.84	10366.18	144.13
385.00	0.5708	10210.00	15.64	10410.74	128.12
389.00	0.5960	10250.00	16.38	10455.26	107.12
393.00	0.5973	10290.00	16.42	10499.70	77.09
