#
# GeoB 4905
# 71	GeoB 4905	Mg/Ca (G.ruber p.)	Anand et al., 2003 (8)	2.5	9.4	-1328	250	Annual*	Weldeab et al., 2005 (67)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
3.000	3.960	60.000	26.050	279.02	138.33
8.000	4.090	690.000	26.400	686.99	157.47
13.000	3.900	1040.000	25.860	1039.96	249.07
18.000	3.950	1390.000	26.020	1392.34	288.86
23.000	3.930	1740.000	25.960	1744.38	298.21
25.000	4.110	1880.000	26.440	1885.11	294.39
27.000	4.160	2020.000	26.590	2025.79	286.09
28.000	3.990	2090.000	26.130	2096.11	280.15
32.000	3.850	2370.000	25.720	2377.22	242.13
33.000	3.630	2440.000	25.090	2447.45	228.18
38.000	3.690	2800.000	25.260	2797.87	98.32
43.000	3.580	3130.000	24.920	3136.51	198.06
48.000	3.840	3470.000	25.710	3472.26	263.79
58.000	3.840	4140.000	25.700	4142.67	294.25
63.000	4.110	4470.000	26.470	4477.45	270.72
73.000	4.140	5150.000	26.530	5144.70	61.71
85.000	4.220	5580.000	26.740	5577.17	236.68
90.000	4.440	5750.000	27.320	5756.65	267.39
93.000	3.880	5860.000	25.810	5864.29	281.00
97.000	4.040	6010.000	26.260	6007.74	294.60
100.000	4.260	6110.000	26.850	6115.30	301.76
102.000	4.330	6180.000	27.030	6187.00	305.20
103.000	3.840	6220.000	25.700	6222.84	306.53
108.000	3.890	6400.000	25.840	6402.00	309.43
110.000	3.990	6470.000	26.140	6473.65	308.86
112.000	4.160	6540.000	26.580	6545.28	307.30
113.000	4.450	6580.000	27.340	6581.10	306.14
118.000	4.550	6760.000	27.600	6760.12	296.45
120.000	4.380	6830.000	27.150	6831.71	290.65
133.000	4.290	7300.000	26.940	7296.63	217.97
138.000	4.100	7470.000	26.430	7475.13	162.67
140.000	3.990	7550.000	26.120	7546.41	130.37
143.000	3.940	7650.000	25.980	7652.51	42.91
148.000	4.080	7840.000	26.370	7836.70	160.92
153.000	3.980	8020.000	26.090	8019.74	210.86
158.000	3.880	8200.000	25.820	8202.53	239.39
173.000	3.790	8750.000	25.550	8750.03	247.83
178.000	4.220	8930.000	26.750	8932.26	226.51
188.000	4.450	9300.000	27.340	9295.95	118.05
193.000	3.930	9480.000	25.960	9553.76	158.20
198.000	3.890	9660.000	25.830	9873.28	225.43
208.000	4.440	10030.000	27.320	10510.60	207.61
213.000	4.200	10820.000	26.690	10827.43	103.12
218.000	3.930	11000.000	25.960	11003.08	176.18
223.000	4.120	11190.000	26.470	11177.63	216.19
232.000	3.910	11510.000	25.900	11491.28	248.43
238.000	3.760	11730.000	25.460	11700.13	249.31
243.000	3.700	11910.000	25.280	11874.03	238.10
248.000	3.610	12090.000	25.020	12047.77	214.38
253.000	3.970	12270.000	26.070	12221.27	173.32
258.000	4.030	12450.000	26.250	12393.68	98.61
260.000	3.810	12520.000	25.620	12462.71	133.84
263.000	3.780	12620.000	25.510	12565.08	171.71
265.000	3.670	12680.000	25.180	12633.18	190.38
267.000	3.730	12750.000	25.380	12701.23	205.44
268.000	3.940	12780.000	25.990	12735.24	211.85
273.000	4.020	12940.000	26.220	12905.13	234.88
278.000	3.620	13100.000	25.050	13074.85	245.45
283.000	3.750	13270.000	25.440	13244.42	245.11
288.000	3.770	13430.000	25.490	13413.84	233.75
293.000	3.710	13590.000	25.310	13583.09	209.53
303.000	3.910	13920.000	25.900	13919.81	81.74
308.000	4.060	14150.000	26.320	14196.61	207.63
313.000	3.830	14380.000	25.680	14471.87	270.18
318.000	4.310	14610.000	26.980	14746.79	309.93
