#
# Mount Honey
# 44	Mount Honey	Pollen MAT	±0.98 C uncertainty	-52.5	169.1	120	110	Summer	McGlone et al., 2011 (42)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
0.00	8.1006	-45.00	8.10	0.00	0.00
2.50	8.6553	-17.92	8.66	10.10	34.58
5.00	7.9076	9.17	7.91	19.67	43.92
7.50	8.0343	26.00	8.03	29.07	46.44
9.00	7.5605	32.00	7.56	34.66	45.60
10.00	8.2646	36.00	8.26	38.36	43.87
11.00	7.7443	40.00	7.74	42.03	41.15
12.00	7.5613	44.00	7.56	45.67	37.22
14.00	8.3605	52.00	8.36	52.81	23.20
15.00	7.8207	56.00	7.82	56.00	0.50
16.50	8.6190	102.75	8.62	119.85	84.43
17.00	8.2067	118.33	8.21	140.79	95.25
18.00	8.7932	149.50	8.79	182.40	104.72
19.50	8.2950	196.25	8.29	244.35	101.36
21.00	8.2826	243.00	8.28	305.00	78.32
22.50	8.2855	289.60	8.29	348.82	102.81
24.00	8.8517	336.20	8.85	391.45	119.29
25.50	8.7526	382.80	8.75	433.77	128.79
26.00	8.3016	398.33	8.30	447.85	131.19
27.50	8.7099	444.93	8.71	489.96	134.30
29.00	8.7990	491.53	8.80	531.96	133.51
30.50	8.3427	538.13	8.34	573.81	127.71
31.00	8.6364	553.67	8.64	587.74	125.05
32.50	9.0716	600.27	9.07	629.39	111.91
34.00	8.5048	646.87	8.50	670.84	91.70
35.50	8.8554	693.47	8.86	711.45	49.74
36.00	8.8447	709.00	8.84	724.65	29.27
37.50	8.5901	743.80	8.59	762.44	65.74
39.00	8.7366	778.60	8.74	798.86	72.05
40.00	8.9235	801.80	8.92	822.73	63.13
42.50	8.7380	856.07	8.74	871.21	67.94
45.00	8.8981	907.86	8.90	912.83	91.68
50.00	8.6389	1011.43	8.64	995.18	97.26
55.00	8.3882	1115.00	8.39	1075.87	49.90
60.00	8.8941	1222.42	8.89	1186.29	123.87
65.00	8.2453	1329.84	8.25	1294.76	153.14
70.00	8.5155	1437.26	8.52	1402.75	163.27
75.00	8.0514	1544.68	8.05	1510.35	157.94
80.00	8.3915	1652.10	8.39	1617.50	135.36
85.00	7.9680	1759.52	7.97	1723.68	82.80
90.00	8.8547	1883.67	8.85	1876.11	139.25
95.00	8.6256	2012.00	8.63	2038.46	174.62
100.00	8.4533	2140.33	8.45	2199.99	179.66
110.00	8.0512	2397.00	8.05	2518.94	88.60
120.00	8.4550	2625.60	8.46	2746.44	180.89
130.00	8.8056	2854.20	8.81	2970.78	213.37
140.00	8.9680	3082.80	8.97	3194.20	214.50
150.00	8.4309	3311.40	8.43	3416.71	184.43
160.00	8.9095	3540.00	8.91	3636.06	93.86
170.00	8.5120	3712.60	8.51	3815.50	171.12
180.00	8.8097	3885.20	8.81	3992.23	200.80
190.00	7.7111	4057.80	7.71	4168.16	205.87
200.00	8.5908	4230.40	8.59	4343.32	188.18
210.00	7.6144	4403.00	7.61	4515.75	136.31
220.00	8.9608	4555.75	8.96	4663.17	187.09
230.00	8.3979	4708.50	8.40	4808.58	213.92
240.00	8.4427	4861.25	8.44	4953.53	227.12
250.00	8.9694	5014.00	8.97	5098.17	229.26
260.00	8.9077	5166.75	8.91	5242.53	220.77
270.00	9.3510	5319.50	9.35	5386.57	200.39
280.00	9.1977	5472.25	9.20	5530.17	163.80
290.00	8.8019	5625.00	8.80	5671.75	93.30
300.00	9.2713	5747.44	9.27	5781.79	148.17
310.00	8.7119	5869.89	8.71	5889.95	178.11
320.00	9.2153	5992.33	9.22	5997.70	195.16
330.00	9.2256	6114.78	9.23	6105.18	202.61
340.00	9.0253	6237.22	9.03	6212.44	201.55
350.00	8.6340	6359.67	8.63	6319.47	191.80
360.00	8.6682	6482.11	8.67	6426.23	171.89
370.00	9.0818	6604.56	9.08	6532.58	137.41
380.00	7.8803	6727.00	7.88	6637.05	68.17
390.00	8.3203	6872.43	8.32	6780.42	134.96
400.00	8.3111	7017.86	8.31	6921.33	144.09
410.00	8.9461	7163.29	8.95	7061.12	111.35
420.00	8.7339	7355.86	8.73	7267.05	144.29
425.00	8.9571	7475.71	8.96	7402.61	178.67
430.00	8.6370	7595.57	8.64	7537.67	193.35
435.00	8.7566	7715.43	8.76	7672.35	192.88
440.00	8.6942	7835.29	8.69	7806.67	177.13
442.50	8.2658	7895.21	8.27	7873.65	162.19
445.00	7.8717	7955.14	7.87	7940.48	141.07
447.50	8.2606	8015.07	8.26	8007.01	109.33
450.00	8.2908	8075.00	8.29	8072.15	52.33
452.50	8.5519	8132.04	8.55	8176.01	126.71
455.00	8.7686	8189.08	8.77	8277.97	162.24
457.50	8.3051	8246.13	8.31	8379.48	181.62
460.00	7.6137	8303.17	7.61	8480.71	190.85
465.00	7.2944	8417.25	7.29	8682.40	181.49
467.50	7.3150	8474.29	7.32	8782.75	161.09
470.00	8.3444	8531.33	8.34	8882.43	125.02
475.00	8.1380	8645.42	8.14	8962.52	118.66
480.00	7.6636	8759.50	7.66	9012.69	132.09
485.00	7.1242	8873.58	7.12	9062.46	139.45
490.00	7.1870	8987.67	7.19	9111.99	141.67
495.00	6.8712	9101.75	6.87	9161.28	138.95
500.00	7.1279	9215.83	7.13	9210.34	130.87
505.00	7.5605	9329.92	7.56	9259.05	116.05
510.00	7.5647	9444.00	7.56	9306.21	88.53
515.00	7.2061	9660.33	7.21	9504.34	163.46
520.00	7.4216	9876.67	7.42	9700.43	170.40
525.00	6.7922	10093.00	6.79	9894.50	132.91
530.00	6.8048	10391.80	6.80	10276.07	230.11
535.00	6.9453	10690.50	6.95	10653.28	253.83
