#
# GeoB 3129
# 70	GeoB 3129	Mg/Ca (G.ruber w.)	Anand et al., 2003 (8)	-4.6	-36.6	-830	160	Annual*	Weldeab et al., 2006 (66)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
2.000	4.367	170.000	27.130	166.97	149.04
3.000	4.375	250.000	27.150	250.09	177.98
8.000	4.344	660.000	27.070	664.96	250.21
13.000	4.419	1080.000	27.260	1079.17	257.06
18.000	4.446	1490.000	27.330	1492.79	204.81
23.000	4.415	1900.000	27.250	1896.21	113.44
28.000	4.217	2260.000	26.740	2262.97	232.63
33.000	4.523	2630.000	27.520	2629.01	278.47
38.000	4.363	2990.000	27.120	2994.71	288.69
43.000	4.423	3360.000	27.270	3360.12	267.48
48.000	4.411	3730.000	27.240	3725.11	205.32
50.500	4.297	3910.000	26.950	3907.26	143.07
53.000	4.507	4050.000	27.480	4046.41	93.85
55.500	4.643	4120.000	27.810	4121.81	113.99
58.000	4.395	4200.000	27.200	4196.93	113.11
60.500	4.568	4270.000	27.630	4271.75	87.72
63.000	4.336	4400.000	27.050	4403.80	122.03
65.500	4.387	4620.000	27.180	4621.21	202.92
68.000	4.442	4830.000	27.320	4838.30	249.38
70.500	4.535	5050.000	27.550	5055.21	277.74
73.000	4.301	5270.000	26.960	5272.03	294.47
75.500	4.411	5480.000	27.240	5488.74	300.69
78.000	4.293	5700.000	26.940	5705.38	297.87
80.500	4.336	5920.000	27.050	5921.93	284.98
83.000	4.535	6130.000	27.550	6138.38	261.48
88.000	4.475	6570.000	27.400	6570.78	160.67
90.500	4.363	6750.000	27.120	6754.88	64.90
93.000	4.141	6810.000	26.540	6814.50	106.95
95.500	4.301	6870.000	26.960	6873.61	131.21
98.000	4.379	6930.000	27.160	6932.59	147.42
103.000	4.415	7050.000	27.250	7050.31	163.00
108.000	4.431	7160.000	27.290	7167.77	160.73
113.000	4.689	7280.000	27.920	7284.96	139.36
118.000	4.309	7400.000	26.980	7401.57	84.00
123.000	4.383	7560.000	27.170	7560.61	152.21
128.000	4.407	7730.000	27.230	7729.99	210.58
133.000	4.479	7900.000	27.410	7899.19	250.18
138.000	4.407	8060.000	27.230	8068.30	279.25
143.000	4.336	8230.000	27.050	8237.33	300.92
148.000	4.605	8400.000	27.720	8406.31	316.74
153.000	4.499	8570.000	27.460	8575.24	327.57
158.000	4.301	8740.000	26.960	8744.14	333.92
163.000	4.387	8910.000	27.180	8912.99	336.05
168.000	4.560	9080.000	27.610	9081.81	334.04
173.000	4.301	9250.000	26.960	9250.59	327.83
178.000	4.626	9420.000	27.770	9419.33	317.17
183.000	4.455	9590.000	27.350	9588.03	301.61
188.000	4.274	9760.000	26.890	9756.67	280.34
193.000	4.519	9920.000	27.510	9925.24	251.92
198.000	4.367	10090.000	27.130	10093.71	213.52
203.000	4.503	10260.000	27.470	10262.00	158.07
208.000	4.423	10410.000	27.270	10413.58	92.68
213.000	4.593	10500.000	27.690	10501.14	130.72
218.000	5.053	10590.000	28.750	10588.50	149.87
223.000	4.605	10680.000	27.720	10675.76	157.32
228.000	4.407	10760.000	27.230	10762.96	154.91
233.000	4.108	10850.000	26.450	10850.08	142.33
238.000	4.367	10940.000	27.130	10937.07	116.85
243.000	4.217	11000.000	26.740	11001.85	98.03
