#
# BJ8 70GGC
# 41	BJ8 70GGC	Mg/Ca (G.ruber s.s.)	Anand et al., 2003 (8)	-3.6	119.4	-482	130	Annual*	Linsley et al., 2011 (40)
#
Depth	Proxy	Age_Pub	Temp_Pub	Age_Marine09	Age_error
9.50	4.84	107.00	28.28	113.23	121.41
13.50	4.70	152.00	27.93	160.80	139.31
17.50	4.68	197.00	27.89	208.38	152.21
21.50	4.53	242.00	27.54	255.95	161.32
25.50	4.41	288.00	27.25	303.52	167.26
29.50	4.73	333.00	28.01	351.09	170.37
33.50	4.97	378.00	28.56	398.66	170.81
37.50	4.85	423.00	28.30	446.23	168.60
41.50	5.27	468.00	29.21	493.80	163.63
45.50	4.54	513.00	27.57	541.37	155.64
49.50	5.20	558.00	29.06	588.94	144.13
53.50	5.03	603.00	28.71	636.51	128.17
57.50	4.79	648.00	28.15	684.07	105.76
61.50	4.82	693.00	28.22	731.64	71.03
65.50	4.95	793.00	28.53	833.42	112.32
69.50	4.68	947.00	27.91	989.20	177.91
73.50	4.65	1101.00	27.84	1144.93	214.80
77.50	4.80	1255.00	28.18	1300.63	236.85
81.50	5.05	1408.00	28.75	1456.31	248.04
85.50	4.88	1562.00	28.37	1611.98	249.79
89.50	5.24	1716.00	29.15	1767.63	242.27
93.50	4.77	1870.00	28.10	1923.27	224.49
97.50	4.89	2024.00	28.38	2078.88	193.55
101.50	4.54	2178.00	27.56	2234.44	140.60
105.50	4.88	2312.00	28.36	2370.96	109.77
109.50	4.68	2413.00	27.89	2475.93	162.26
113.50	5.18	2514.00	29.03	2580.87	196.79
117.50	5.00	2615.00	28.64	2685.80	222.17
125.50	4.90	2817.00	28.40	2895.64	255.75
129.50	4.92	2918.00	28.45	3000.55	266.15
133.50	4.81	3019.00	28.20	3105.46	273.02
137.50	5.02	3120.00	28.67	3210.36	276.62
141.50	4.90	3221.00	28.41	3315.27	277.07
145.50	4.95	3322.00	28.52	3420.16	274.39
149.50	5.01	3423.00	28.66	3525.06	268.48
153.50	4.91	3524.00	28.44	3629.95	259.11
157.50	4.81	3625.00	28.19	3734.84	245.89
161.50	4.93	3726.00	28.48	3839.72	228.11
165.50	4.72	3827.00	27.99	3944.59	204.56
169.50	4.83	3928.00	28.24	4049.46	172.82
173.50	5.12	4029.00	28.90	4154.30	126.46
177.50	4.63	4139.00	27.78	4266.80	112.14
181.50	4.77	4265.00	28.11	4392.77	158.81
185.50	4.91	4391.00	28.43	4518.87	179.17
189.50	4.83	4517.00	28.25	4645.04	183.13
193.50	5.07	4642.00	28.79	4771.27	172.26
197.50	5.06	4768.00	28.77	4897.59	143.71
201.50	5.02	4894.00	28.69	5020.29	92.17
205.50	4.91	4968.00	28.42	5088.46	119.10
209.50	5.01	5041.00	28.65	5152.58	140.55
213.50	4.74	5115.00	28.05	5216.68	153.64
217.50	5.26	5189.00	29.19	5280.77	160.34
221.50	4.66	5263.00	27.86	5344.84	161.43
225.50	5.21	5336.00	29.08	5408.90	157.01
229.50	4.60	5410.00	27.72	5472.95	146.57
233.50	4.94	5484.00	28.49	5536.99	128.67
237.50	5.09	5557.00	28.83	5601.00	99.41
241.50	5.01	5631.00	28.65	5666.31	54.29
245.50	5.14	5715.00	28.94	5750.41	112.82
249.50	4.92	5798.00	28.45	5835.74	146.89
253.50	4.76	5882.00	28.08	5921.02	167.17
257.00	4.72	5955.00	27.99	5995.63	177.45
261.50	5.02	6049.00	28.68	6091.52	182.10
265.50	5.09	6132.00	28.83	6176.74	178.80
269.50	5.13	6216.00	28.92	6261.94	168.02
273.50	5.04	6299.00	28.73	6347.11	148.06
281.50	5.15	6477.00	28.96	6525.39	107.46
285.50	4.83	6588.00	28.25	6632.28	155.24
289.50	5.21	6699.00	29.09	6739.15	183.01
293.50	4.94	6811.00	28.49	6846.01	199.49
297.50	4.94	6922.00	28.50	6952.87	207.41
305.50	4.88	7145.00	28.36	7166.58	200.62
309.50	5.14	7256.00	28.94	7273.43	185.10
313.50	5.10	7367.00	28.85	7380.28	158.74
317.50	4.93	7479.00	28.48	7487.11	114.15
321.50	5.25	7651.00	29.18	7654.89	119.26
329.50	4.92	8359.00	28.45	8356.10	308.69
333.50	5.01	8713.00	28.65	8706.67	346.17
337.50	4.87	9067.00	28.34	9057.23	366.00
341.50	4.79	9421.00	28.15	9407.78	371.04
345.50	4.84	9775.00	28.27	9758.33	361.93
349.50	5.01	10129.00	28.65	10108.87	337.53
353.50	4.57	10483.00	27.64	10459.40	294.05
357.50	4.73	10837.00	28.01	10809.91	220.40
361.50	4.69	11191.00	27.91	11159.86	84.86
365.50	4.83	11523.00	28.25	11502.61	214.34
369.50	4.47	11856.00	27.40	11844.82	280.34
373.50	4.75	12188.00	28.05	12187.01	313.48
381.50	4.70	12852.00	27.93	12871.38	314.56
385.50	4.54	13185.00	27.56	13213.54	282.82
389.50	4.43	13517.00	27.30	13555.70	219.54
393.50	4.27	13849.00	26.87	13889.62	94.75
397.50	4.54	13988.00	27.57	14107.52	164.22
401.50	4.24	14126.00	26.79	14316.65	199.31
